"","logFC","logCPM","LR","PValue","FDR"
"Specc1l",0.0263413084064417,6.38836205712283,0.0323680179484075,0.857222330209804,0.956582492856572
"Akap10",-0.0247103951406875,4.34137705697096,0.0323553140056394,0.8572500510197,0.956582492856572
"Zfp354b",0.0482735540475626,1.72988425042532,0.0322763334843899,0.857422517713088,0.956706259354955
"Ubap2",-0.0273413799564403,7.09030392566502,0.0322069540133469,0.857574198768887,0.95677081633915
"Pon2",-0.0241999707121373,5.28549547869313,0.032137036866942,0.857727226016413,0.95677081633915
"Robo2",0.0832573960544225,-1.50571951074433,0.0320954103844233,0.857818415260836,0.95677081633915
"Chmp2b",-0.0247347998651228,4.98732128820589,0.0320680955565447,0.857878285781461,0.95677081633915
"Cnot6",0.0301461252514019,3.63191461807328,0.0320517540529059,0.857914116796437,0.95677081633915
"Pan2",0.0274924498402131,3.94705619393209,0.0320366447600335,0.857947254406718,0.95677081633915
"Cpped1",0.027373018860735,5.66252942072306,0.0320345171774434,0.857951921255766,0.95677081633915
"Alyref2",-0.0493869978370377,0.896412352458671,0.032002422822103,0.858022339586573,0.95677081633915
"Cacnb2",0.0705837154506807,-1.07733836273709,0.031970733872682,0.85809190417673,0.95677081633915
"Plekhg5",-0.027052297323887,3.82445367412344,0.0319688963787481,0.858095938992971,0.95677081633915
"1700040D17Rik",0.0779222859068218,-1.57816748036621,0.0317765821567342,0.858518891107497,0.95694796162624
"Ppp1r8",0.0273804236440139,3.81603478297937,0.0317757908114444,0.858520634218678,0.95694796162624
"LOC118568712",-0.0583367483747873,-0.108905130931415,0.0317747103236521,0.858523014265661,0.95694796162624
"Purg",-0.0416175146602569,1.94731244712983,0.0317634957141593,0.858547719738683,0.95694796162624
"Lysmd3",0.0328706634277948,3.02440603048846,0.0317567177449227,0.858562653598271,0.95694796162624
"Nrap",-0.0393194039369534,11.1225845336983,0.0316735163651174,0.858746104850426,0.957083802358395
"Gm5512",-0.0322422688095633,3.8863736484235,0.0316229658395244,0.858857685441894,0.957139528559788
"Gm46274",0.067479680643863,-0.647018881735737,0.0315788262011911,0.858955190493703,0.957179561646374
"Kcp",0.0486894682803865,2.23397731026406,0.0315174083276206,0.859090980430008,0.957262248822397
"Tm2d3",-0.0365039076232351,2.65915696079839,0.0314677218632102,0.859200933067926,0.957316136392457
"Mettl17",0.032435118708827,3.21162979496965,0.0313898263588337,0.85937349069198,0.957350674724376
"Psmc6",0.0283664558379372,6.60283672642223,0.0313369695754204,0.859490707207268,0.957350674724376
"2610203C22Rik",0.067171329046434,-0.109582804393138,0.0312999404825627,0.85957288458465,0.957350674724376
"Zscan25",0.0304113051047954,3.4670459220791,0.0312848830366832,0.859606315387075,0.957350674724376
"Nf2",-0.0269929909289367,6.8419666545221,0.0312391730260666,0.859707852399407,0.957350674724376
"Med9",-0.0251259738871185,4.59526334740602,0.0311833373101376,0.859831985940412,0.957350674724376
"Tmem181a",0.0341687097574161,2.67043323932419,0.0311745358973716,0.859851563627653,0.957350674724376
"Hoxa7",0.0330312917910677,2.86020876711203,0.0311727921248487,0.859855442778746,0.957350674724376
"Gm16150",0.0898606874654359,0.451407525313623,0.0311641329728705,0.859874707360878,0.957350674724376
"Fkbp14",0.0372632322881155,2.58499487006012,0.0311393989799384,0.859929749898898,0.957350674724376
"Bud31",-0.0251730689084304,4.19510254116892,0.0310791920324658,0.860063827533853,0.957350674724376
"Hdac1",0.0430011468013341,1.88647606370957,0.0310784344198471,0.860065515549134,0.957350674724376
"4930430F08Rik",-0.0368124671225368,2.31258773513154,0.0310598787428333,0.860106865553681,0.957350674724376
