"","logFC","logCPM","LR","PValue","FDR"
"Sln",2.78632635664016,4.10321173496921,181.686174232286,2.07620075366523e-41,3.25382182114415e-37
"Gadd45g",2.51418642216298,5.75258413373631,118.244405190334,1.53286941046585e-27,1.20115647004104e-23
"Ddit4",2.7178480615818,5.88538867242321,99.3270341332935,2.14065898938144e-23,1.11828025605287e-19
"Plekhh1",1.90505588404784,3.01040805601396,68.5769748510774,1.22020517464489e-16,4.78076387425868e-13
"Sik1",1.28506903810276,4.89830947288759,59.3743972852342,1.30354030570494e-14,4.08581673420157e-11
"Depp1",3.43341626058942,5.60532175568308,51.2460067472488,8.148632569457e-13,2.12842282714217e-09
"Aldh3a1",3.05954263000485,0.992733331559492,49.3823477889127,2.1063245806459e-12,4.71575983255465e-09
"Arrdc3",1.74388425050387,6.55418202778293,43.0443983192051,5.35116118997555e-11,1.04829247711621e-07
"Erdr1_1",1.30112526397212,4.08917471276963,39.8536104480448,2.73727742184853e-10,4.76651241724557e-07
"Actc1",1.61144800779669,6.14798807755862,34.6064090883518,4.03575350810653e-09,6.32483289790455e-06
"Rrad",1.39937327356029,4.29265649805583,34.1308334725659,5.15282787840868e-09,7.34137441003826e-06
"Arxes1",2.18610227408119,0.948470076827487,33.3389233018957,7.74175148275234e-09,1.01107274364746e-05
"Cebpd",2.42073995438058,5.75401014705159,32.5121439757645,1.18450049191546e-08,1.42796090071532e-05
"Fasn",4.34689992749923,7.75350566958935,32.27571046732,1.33775193223767e-08,1.49751773443063e-05
"Sgk1",1.00037496585585,6.83463991601202,32.0463172249067,1.50540207049823e-08,1.57284408325655e-05
"Arxes2",1.94417971046391,1.81619863105565,31.3487075087909,2.15602179659614e-08,2.11182334976592e-05
"Gadd45a",1.54528346655177,5.57587020933489,31.0534223296767,2.51023334669398e-08,2.31413982408165e-05
"Dupd1",1.28416941971748,4.61584800175844,30.4231534251736,3.4735736641678e-08,3.0243248036021e-05
"Tcim",1.07335401523272,3.69394954748326,30.1930100431735,3.91116547108065e-08,3.22609396119873e-05
"Lpin2",1.21772885540908,2.60047115240204,30.02379474015,4.26777085717873e-08,3.34422524368525e-05
"Thrsp",3.15635121752025,4.71465776142719,28.6170537626362,8.82019558703959e-08,6.58238596381355e-05
"Sh3d19",1.01374638065506,4.01111226450984,27.4748237809637,1.59152864430237e-07,0.000109470453056508
"LOC118567700",2.40298604116049,-0.659197587167979,27.4081208692787,1.64737988502159e-07,0.000109470453056508
"Hsd11b1",1.17582228750471,3.33885781453816,27.3743245931355,1.67642347712876e-07,0.000109470453056508
"Erdr1",1.12124932838778,3.13640346808912,26.883611528485,2.16083444054206e-07,0.0001354583894087
"Elovl6",4.88493635374964,4.45845861847111,26.5295956308402,2.59531451189087e-07,0.000155953086465063
"Ampd3",0.858238558034706,5.01656795575924,26.4626818544591,2.68678747738431e-07,0.000155953086465063
"Ccn2",1.31302013526128,4.5976446414005,25.5688129595072,4.26883524330684e-07,0.000238932806903946
"Nme7",2.69397852283104,2.13591748441261,25.1708846266743,5.24683603290677e-07,0.000278183543948731
"LOC118568191",1.7309108462608,1.45472705823828,25.1423287471723,5.32510612459287e-07,0.000278183543948731
"Map3k7cl",-0.849846469957347,3.54329907401964,24.6346041964622,6.92961515239211e-07,0.00035032557634932
"Cebpb",0.833276259699145,6.48247040981113,24.521159550623,7.34982463836524e-07,0.000359957661663937
"Tubb6",0.956258934387806,4.82704569682599,23.7148612122214,1.11716532216337e-06,0.000530551967543769
"Rhob",0.803098974338542,5.70194726955337,23.6429724733745,1.15968637725417e-06,0.00053454720306845
"Atp13a3",0.751672867893132,5.70521171063285,23.4882989778179,1.25675784587771e-06,0.000548644688630309
"LOC118567985",-1.28144867231082,2.56231193065286,23.482904819777,1.26028642104971e-06,0.000548644688630309
"Tlr4",1.13910093889423,3.32536725804603,23.3140285227684,1.37592781763129e-06,0.000582798398862639
"Arid5b",0.949147379471609,4.49758077099756,23.2343018720439,1.43416323022114e-06,0.000586925746318898
"Gm34982",2.850587307607,-0.513440364689525,23.1992098843831,1.46057325845055e-06,0.000586925746318898
"Gdf5",2.02057401420776,1.20316668142768,23.0011966859571,1.61900588103788e-06,0.000634326504190643
"Zfp703",0.73117971795762,5.50478071134859,22.8766606224179,1.72736619227285e-06,0.000660275194275612
"Arrdc2",1.25683844181657,6.64014929940141,22.6630310750216,1.93046524797412e-06,0.000720339318244057
"Igha",4.22317004978618,0.677283071223571,22.4340250518744,2.1748684431621e-06,0.000792663680028754
"Nfkb2",0.801415858933332,4.90490435413172,22.2199137203675,2.43138902924462e-06,0.000866016565143675
"Aacs",1.68438432681862,3.42322160449943,21.6031887069324,3.35293934418254e-06,0.00116771700893397
"Ppfibp2",0.711720832019675,4.98554393722654,21.4275667630485,3.67449995130692e-06,0.00124893898291253
"Gm32720",-2.03960677104246,-0.83593550224253,21.3896069972171,3.7479735287509e-06,0.00124893898291253
"Gm40841",1.72542750738577,0.605180401024828,21.3504877356856,3.82523425088063e-06,0.00124893898291253
"Cpne2",1.00921240613337,4.72777091617516,21.2780416194087,3.97256125491882e-06,0.00127057102014465
"Rbp4",1.01140081519896,2.65100182627592,20.8639329384089,4.93092316208902e-06,0.00154554855592518
"Krt18",1.76828351798773,4.06669792086842,20.7272320210514,5.29574921326041e-06,0.00161187934749801
"Arpp21",0.960436444239863,3.58445506172996,20.7083429438271,5.34824694167281e-06,0.00161187934749801
"Gm34006",2.00029793974404,0.625936220392104,20.5560246225603,5.79112452096263e-06,0.00171242459419861
"Retn",1.42023413677961,3.67542170712589,20.5117198614737,5.92672497436086e-06,0.00172006729255895
"Cyp2e1",1.8676360266738,5.37724424258044,20.157208714036,7.13309129073021e-06,0.00203254194015134
"Klhdc8a",1.59529662622282,0.892063229357238,20.0501820921573,7.54363490802371e-06,0.00208548612810323
"Kcnk5",1.53584762270383,1.90080398449565,20.0397150075721,7.58503760221311e-06,0.00208548612810323
"Car5b",1.90989519873606,2.81541747218576,19.896871482139,8.17339688589803e-06,0.00220850820682403
"Acsm3",2.49057881669442,0.821451071184043,19.4696541347509,1.02210660143033e-05,0.00269950448878604
"Gm31545",-2.05038516746711,-0.886114858632138,19.4484792557324,1.03350095282773e-05,0.00269950448878604
"Kcnj15",1.56234347231266,1.67348509654526,19.3788345964735,1.07188462732457e-05,0.00275386489826732
"Spsb1",1.03810441560794,4.00244632978641,19.2773802743344,1.13037609338655e-05,0.0028572990541216
"Lrrc30",1.13836837630048,6.85191610173256,19.2238825382381,1.16249907738807e-05,0.00289185484775013
"Slc44a3",2.34945275239867,-1.08504998013409,19.1600463524654,1.20203170295493e-05,0.00294347513261088
"Errfi1",0.809743103386504,5.4878132614811,18.9824393230635,1.31927061744817e-05,0.00318086294102273
"Scd1",2.33046258746084,9.32711723141838,18.8816453996778,1.39084475392097e-05,0.00330262408840143
"Gsta3",2.13613045353206,0.5407023234681,18.7197708332225,1.51404507376627e-05,0.00348960859818458
"Pla2g5",-1.47101040150892,1.55584082259695,18.7196724642964,1.51412317940628e-05,0.00348960859818458
"Rb1",0.645376940643324,5.07396513952438,18.6139028177011,1.60049088025634e-05,0.00363520189498223
"Myf6",0.797541195998512,7.01386679846803,18.5813701423061,1.62803829597546e-05,0.00364494516778962
"Gdf6",2.1553111798317,-0.602258992021637,18.4236746114935,1.76847089595332e-05,0.00390358815230709
"Myl6b",0.878071251000012,3.49854354862496,18.3517952273471,1.83645862169413e-05,0.00395376013154135
"Lrrc49",1.66809830783459,2.57037393501456,18.3360903917035,1.85165925896932e-05,0.00395376013154135
