"","logFC","logCPM","LR","PValue","FDR"
"Igkc",6.47154432825591,3.31944498151442,695.148446909251,3.39399708725177e-153,5.2291313123288e-149
"Jchain",3.55424291133061,0.86487328093201,129.89476254464,4.3208932610014e-30,3.32860012361243e-26
"Ighg2b",8.63449650715866,-0.522164580331944,93.074913644436,5.03519297629862e-22,2.5859072728611e-18
"Cyp2e1",2.6750600855844,3.32965032583763,88.9104580666801,4.13093756923995e-21,1.591133878232e-17
"Trf",2.17993504546919,4.78086244997171,79.3160741043846,5.29273353262596e-19,1.63090291074336e-15
"Galnt15",1.160644178756,4.86732439784047,75.7554837657451,3.21058224647529e-18,8.24424011190746e-15
"Cebpa",1.4702609233062,3.43493088444241,74.2349820061171,6.93504073544827e-18,1.52640246587216e-14
"Retn",2.43163403008798,2.00439652988294,68.3603641309589,1.36187585273607e-16,2.62280265788809e-13
"Cfh",1.456727009731,2.96943327684954,67.7275599417218,1.87721172540815e-16,3.21357789481815e-13
"Rbp4",2.28528589727179,1.29137655832099,67.035186880562,2.66704086928517e-16,4.10910986730766e-13
"Lyz2",1.26454992856089,5.04290939990416,66.6607892343893,3.22486355045703e-16,4.51686115653559e-13
"Slc6a17",2.10838546318135,2.06815825413743,66.3431846844085,3.78866573520404e-16,4.86433108185739e-13
"Prelp",1.64667579678941,5.46450657933606,61.8190426520671,3.76515486295243e-15,4.46228776719293e-12
"Trarg1",1.59191595031238,2.24624245554051,60.8449309948623,6.17523052560605e-15,6.79584119342946e-12
"Serping1",0.999252225497871,5.37330534920044,60.0157057776076,9.41034528205343e-15,9.66567931737314e-12
"C3",1.8735966634248,5.92569702599045,58.1659984671945,2.40907050849265e-14,2.31978433277164e-11
"Ighg2c",3.23159167532674,-0.41168446699025,56.9538926595564,4.46150314418063e-14,4.04343405543477e-11
"Crtac1",2.87464800288352,-0.347464520435125,56.2853672726724,6.26801649753896e-14,5.36507389875459e-11
"Gpnmb",1.47766528874788,2.19605801733659,55.3471003199939,1.01018777484967e-13,8.19155949847837e-11
"Ccl6",1.55441894991701,2.2929436829548,54.0059843820288,1.99879902862085e-13,1.53977483169807e-10
"Cdo1",2.29157055040638,2.4827394658865,53.3712910486935,2.76102508936395e-13,2.02567207389669e-10
"Cma1",1.78260086576351,2.33942639251866,52.997246633674,3.34016249093814e-13,2.33917652263109e-10
"Actc1",-2.30844471561964,6.66425951301417,52.1437745044954,5.15821258610064e-13,3.38014795160857e-10
"Amy1",0.93400629323961,6.04834359516297,52.1033994160405,5.26536969160808e-13,3.38014795160857e-10
"Cyp2f2",2.7002054562196,-0.193332579561962,51.3720016300866,7.64207107016899e-13,4.70965555912374e-10
"Apoe",1.00792890438862,6.76283779509352,51.1758954710097,8.44492660494188e-13,5.0042686231669e-10
"Mgp",0.877197857327054,4.29362823793078,50.8959459995108,9.73945371351268e-13,5.55762086533666e-10
"C4b",1.97074334110083,4.24317511184294,49.99469244514,1.5416241271984e-12,8.48278675990919e-10
"Glb1l2",2.0256060156773,2.19332071002682,49.6118355740987,1.87379883499443e-12,9.95504091405491e-10
"Irs1",-1.28639277904925,6.65397586297198,49.5351186267432,1.94852292648537e-12,1.00069642427867e-09
"Adipoq",2.49007534969535,4.07491658478455,49.3661663419647,2.12377053254679e-12,1.02035172089202e-09
"Hp",3.17099766448625,2.23619265143232,49.3212777797295,2.17292762651759e-12,1.02035172089202e-09
"Ifi27l2a",2.39815373302442,3.22772034946975,49.2844151620202,2.2141458778757e-12,1.02035172089202e-09
"Mcpt4",1.39059201881914,3.0260823645731,49.2514215750715,2.25170107810272e-12,1.02035172089202e-09
"Ctss",1.62690829470545,2.3305897554493,48.8900632460681,2.70718795012045e-12,1.19170413564302e-09
"Gm830",2.60322349861833,-0.433945994325917,48.1303473389954,3.9880611425002e-12,1.7067793895139e-09
"Ntn1",1.30864594500135,3.77924963412813,47.9138546600851,4.45363338555629e-12,1.85451701543962e-09
"Thbs1",1.69292067106789,3.49884585941136,46.2627097695425,1.03413535177278e-11,4.19287456967453e-09
"Pck1",2.2598617395057,4.20290617252217,46.1835815066301,1.07675530767014e-11,4.2537356475061e-09
"Plin1",2.37921409789192,3.60229155700687,46.0344309950164,1.16192862882658e-11,4.47545859608278e-09
"Man1a",0.926717206260023,3.87761327074608,45.8592307181138,1.27062989832568e-11,4.77477923012288e-09
"Cidec",2.62751415427635,4.42829591088922,45.8031075945515,1.30755948026011e-11,4.79656402675418e-09
"Acp5",2.59612889025542,1.04610066944516,45.3699521501971,1.63117793846486e-11,5.8258506457718e-09
"C1qc",1.44853849654524,3.37599010454189,45.3165318957846,1.67628175899889e-11,5.8258506457718e-09
"Sulf2",1.22600900095192,3.49798764115736,45.2871890155022,1.7015855069756e-11,5.8258506457718e-09
"Alb",4.59612055672166,0.710346633794073,44.9820832270506,1.98845486093972e-11,6.62314803470841e-09
"Retnla",1.3365688502145,3.05249588996373,44.9508431105111,2.02043199604917e-11,6.62314803470841e-09
"Nbl1",1.00241823898458,4.56122397364994,44.8987942258159,2.07485602921685e-11,6.65985559211333e-09
"Mrap",2.50683673571792,-0.396910550522612,44.6492796072131,2.35684294752995e-11,7.41058761073345e-09
"Slit3",1.24773710412736,3.06130882784165,44.4093660442363,2.66409491471254e-11,8.20914207019521e-09
"Klhdc7a",2.68816885208224,1.19400968766736,44.103595827858,3.11448281473323e-11,9.40879151501859e-09
"Ppargc1a",1.5469381084886,6.18816891267318,43.8313355038424,3.57928258043645e-11,1.04985998061389e-08
"Prkar2b",2.28762203044206,2.31690539274718,43.8137906242265,3.61151288197158e-11,1.04985998061389e-08
"C2",1.66406088822006,1.34954704040848,43.1635871734775,5.03490341466275e-11,1.43653253536498e-08
"Tmem45b",3.13365343713291,2.09316777501426,42.608335133059,6.68738107962673e-11,1.8733178235238e-08
"Cfd",2.08060900966936,5.67392073482505,42.0387690939698,8.94816383919707e-11,2.46186357625909e-08
"Fbln1",1.61012327106241,3.13016425579829,41.985197075631,9.196699603978e-11,2.48585176839454e-08
"Gm7592",5.19719925561439,-1.90953232415503,41.6376644495789,1.09856348395748e-10,2.87877138276471e-08
"Olr1",3.34570149042192,-1.18096662831362,41.6308401023131,1.10240482626805e-10,2.87877138276471e-08
"F13a1",1.18774477327963,3.34117052235609,41.0282179159211,1.50047135225945e-10,3.85296035404355e-08
"Igfbp4",0.962721093776378,5.72014273426428,40.734356959925,1.74393901767276e-10,4.4047325320138e-08
"Rhpn2",1.14092472223868,3.63315589650958,40.4818256484786,1.98453435951558e-10,4.93156788339622e-08
"Kcnj15",2.5184690503537,-0.0921443153851882,39.9883295958757,2.55484722629165e-10,6.24802082785324e-08
"Ddr2",0.859572288460308,4.1025652927425,39.9196845994072,2.64622883506969e-10,6.37038244717479e-08
"Pde3b",1.44509941455617,2.43480828297704,39.7072403129529,2.95029732634335e-10,6.99311244722646e-08
"Apod",1.19647923587978,5.40972570105294,39.4678537788296,3.33504559606538e-10,7.78531022705748e-08
"Aox3",2.4591583966436,-0.620321632439302,39.0933816276364,4.04011260462342e-10,9.29044998498999e-08
"Slc7a10",2.15519980780454,1.38321607388501,38.7387096719174,4.84504591975874e-10,1.09775915420181e-07
"Cd209b",2.06012171941342,0.950486167273357,38.3853210327089,5.8067529452323e-10,1.29658902358252e-07
"Cyp1b1",1.73552267636233,0.648478685681921,37.3159569785102,1.00459257792884e-09,2.20354681104799e-07
"Gm7609",3.69157734942219,-1.47579754747509,37.294974635033,1.01545935992995e-09,2.20354681104799e-07
"Cfb",1.49071307781907,2.83088832802964,37.2039613307699,1.06397427515272e-09,2.27675717462195e-07
"Cpxm2",1.15607474731537,3.49413694360059,36.7375295201113,1.3515239513402e-09,2.85245609839705e-07
"Tmem132b",2.46495679009527,0.950956410094147,36.4446576660285,1.57063033211936e-09,3.20372468967069e-07
"Ptger3",2.42033696654503,0.297625076170594,36.4442133346231,1.57098842265798e-09,3.20372468967069e-07
"Cd209f",1.6851889660507,2.23497671415735,36.4326445904921,1.58034060112269e-09,3.20372468967069e-07
"Csf1r",1.09773153991465,3.66860774089844,36.2637669921417,1.7233828809498e-09,3.44833247360955e-07
"Cd163",1.43100013973529,2.92552921409765,36.2223437290494,1.76040580406508e-09,3.47725284913213e-07
"C1qa",1.41116631565949,3.6471718047964,36.1751849895611,1.80352535351081e-09,3.51733102804316e-07
"C1s1",0.768507737758231,4.75925704846127,35.7748190850967,2.21492240789264e-09,4.26566369230024e-07
"Hpse",1.99324103937086,0.0319155665534605,35.6619637364121,2.34702066832831e-09,4.46426511567089e-07
"Lyve1",1.32900673960971,2.55699672835517,35.4500403358291,2.61676966759086e-09,4.9166549108015e-07
"Casr",0.885287290743293,4.74022257200701,35.330230687785,2.78278921400355e-09,5.16559438797021e-07
"Tgfbi",0.896605144248326,4.14397356052249,35.0292588549218,3.24788141827307e-09,5.95715583468252e-07
"Slc1a5",1.05389738664791,4.3281744376438,34.9854901023402,3.32171413803465e-09,6.02089996761174e-07
"Thbs2",1.50666061962264,3.88133102834883,34.5913740952253,4.06704522856692e-09,7.28615881820123e-07
"Cd74",1.0970880436028,5.07994558015614,34.5428459117876,4.16971232895126e-09,7.38422504047724e-07
"Mmp3",2.83453304212545,-1.09508779837319,34.5126770479461,4.23484232233997e-09,7.41434268866953e-07
"Doc2b",2.27223942861216,-0.202877286325063,34.4650281712013,4.33979053936972e-09,7.51271380225498e-07
"Myoc",1.13806899476732,5.53381636079634,34.4152851532862,4.45213108064144e-09,7.62155372882696e-07
"Ccdc80",0.982483256264118,4.30621205416818,33.8783697913453,5.86673335747111e-09,9.93283086137993e-07
"Adh1",0.838709805501602,3.99709438063775,33.6607460416024,6.56114152307736e-09,1.0986572436936e-06
"Cxcl13",4.33907373198187,-0.348444073363823,33.639929043094,6.63173386535372e-09,1.0986572436936e-06
"Anxa8",2.02729580921272,-0.123225663514444,33.5682395921756,6.88071118543859e-09,1.12777784291545e-06
"5930438M14Rik",3.52158431217376,-1.38604320988667,33.4542121847295,7.29615892716885e-09,1.18328337464095e-06
"Gabra3",2.42364839615838,-0.350052612584572,33.4197344422706,7.42665415221562e-09,1.19190063044985e-06
"Aoc3",1.33949410185648,3.77153675790078,33.129099065116,8.62384002217257e-09,1.36976807444962e-06
"Car5b",1.63197419007216,0.940230200363202,33.1081440619734,8.71728296020178e-09,1.37048141395744e-06
"Hcn4",1.41053756116887,1.4009412837867,33.0573345713191,8.94808573559396e-09,1.39255714068986e-06
"C1ra",0.971738586213532,3.44249245091771,32.8655228028839,9.87593193037957e-09,1.52158483251358e-06
"Lcp1",1.17515813762742,2.29381441478589,32.704903608366,1.07266272827059e-08,1.63628857965e-06
"C130026I21Rik",4.09172074152173,-2.14564880686261,32.5370496935003,1.16941777125972e-08,1.7663940786077e-06
"Ccl8",4.34433469940796,0.412638335792785,32.2654032144643,1.34486714508306e-08,2.01168622371793e-06
"Aoah",3.45177965291731,-1.66784362371984,32.1949018918903,1.39456199609342e-08,2.06596314171263e-06
"Serpina3n",2.55064122547049,2.00560000942336,31.5215118705216,1.97242968235686e-08,2.88780007396014e-06
"Nkx2-2os",3.18483790037981,-0.815643848992774,31.5074127136973,1.98680345193597e-08,2.88780007396014e-06
"H2-Eb1",1.12782417699017,3.61833462919129,31.4243814159587,2.07360597845218e-08,2.98579881401988e-06
"Siglec1",1.99311204438293,1.12202386849609,31.3970378605283,2.10301501857467e-08,3.00010670288703e-06
"Lgals12",1.77530609244907,1.58738137248746,31.3312365819128,2.17551080404177e-08,3.07505458329097e-06
"Mgst1",0.940891876062104,3.541260144664,31.1418492206837,2.39844341657729e-08,3.35934706538239e-06
"Lep",3.09080190390657,3.07234114169156,30.996917278169,2.58438582226272e-08,3.58717408681097e-06
"Dkk3",1.06965955365181,4.15032281710408,30.9418998949275,2.65869398651371e-08,3.65736591519793e-06
"Krt18",1.79076128529353,2.25581538294486,30.8747031137422,2.7523618005161e-08,3.75271135049128e-06
"Ankrd1",1.36867479964179,4.74961342922795,30.8089034031323,2.84728505134084e-08,3.84808077070249e-06
"Tmem100",0.852082608715937,4.16173218021976,29.8477949691229,4.67328076174201e-08,6.26097710401384e-06
"C1qb",1.52962280359533,3.21771604327124,29.6488282516217,5.17839228080187e-08,6.87788705778573e-06
"Ildr2",1.39557330451054,1.38906104627711,29.5928215979512,5.33019722126586e-08,7.0190041528242e-06
"Axl",0.881789545600792,5.33611291892102,29.4044760865011,5.8741810283907e-08,7.66978873766233e-06
"Anpep",0.845061949041153,3.0424143371355,29.3859252425829,5.9306812913706e-08,7.67848795429805e-06
"AI593442",1.96619641372862,0.167131604045184,29.3319096285563,6.0983166354656e-08,7.80942755065136e-06
"Efemp1",1.07802600064932,2.56563105348148,29.3208594804669,6.13319097571763e-08,7.80942755065136e-06
"H2-Aa",1.16738145289373,3.43463066529487,29.2763368257232,6.27574108532498e-08,7.92543794275426e-06
"Clic4",0.653106372999858,5.72969595949139,29.2434581761539,6.38313677860398e-08,7.95010649923244e-06
"Klb",3.11194146155558,-0.887184501324265,29.2388074247142,6.39847605572027e-08,7.95010649923244e-06
"Gda",0.759673823127262,3.53777780605867,29.0899545539987,6.90943204266044e-08,8.51628955850155e-06
"Nox4",1.66985541820724,0.50229327578679,28.8089091352097,7.98828070569931e-08,9.7678921295801e-06
"Fam174b",1.61438734259904,1.1486385099163,28.6109655567856,8.84797077228035e-08,1.07339122589388e-05
"Dapk1",1.12769085789378,2.36986160092462,28.5263929818228,9.24299105703616e-08,1.1045675007847e-05
"Chst1",1.21248019862647,2.00151966844428,28.5252723628876,9.24834215624235e-08,1.1045675007847e-05
"Pla2g2d",1.55088586001867,0.317882741523977,28.309602727629,1.03381864247719e-07,1.22523414035739e-05
"Chrdl1",1.32650138263815,2.06071493825627,28.186958387486,1.10144227580855e-07,1.29541382773911e-05
"Mt2",1.37904917421465,2.68662330473413,28.1569098762082,1.11867568955997e-07,1.30571487492806e-05
"Colec12",1.161085404768,2.56919196660848,28.123368871933,1.13823145642e-07,1.30958730621548e-05
"Ptprc",1.42824915934711,1.49475575302664,28.1220738993189,1.13899330844989e-07,1.30958730621548e-05
"Lepr",1.21304810292015,1.58974770600048,27.9766612174959,1.22787470610905e-07,1.40132337755719e-05
"Erc2",2.09946839079149,-0.207092289265302,27.958275144068,1.2395970800828e-07,1.40429942741439e-05
"Orm1",2.87338768170324,-0.708969087748832,27.9422498419977,1.24990573994246e-07,1.40564217045938e-05
"Cybb",1.36737896953027,1.58705604668658,27.8637652341735,1.30164710947589e-07,1.45322297215182e-05
"Hal",1.61489625792935,0.696489274072909,27.8240325174065,1.32865403629079e-07,1.47270307461383e-05
"LOC118568112",3.30081331330832,-1.56887662422902,27.7713384807262,1.36533916267057e-07,1.50255574851897e-05
"Lmod1",-0.712567871198776,4.45133078782035,27.7544989965021,1.37727537307347e-07,1.50494196262007e-05
"Ccn1",0.824970237834534,5.03904270804437,27.7093511149002,1.40979580793937e-07,1.51174760916848e-05
"Cilp",1.19345994478933,5.43522465359418,27.7086073105683,1.41033797124778e-07,1.51174760916848e-05
"Tafa5",0.984129125789761,2.7206922129637,27.7050416096946,1.41293993457689e-07,1.51174760916848e-05
"Triobp",-0.681425232393325,5.39593328165161,27.6327940686356,1.4667090996832e-07,1.5519229494891e-05
"Zbed6",-0.683828932918024,4.29934493381663,27.6276232851918,1.4706351049874e-07,1.5519229494891e-05
"St6galnac5",2.38744207556417,-1.24519236421459,27.5277570872424,1.54856047423938e-07,1.61964794066898e-05
"Clec10a",1.20284512283248,1.94166686911273,27.5186895449643,1.55583757525157e-07,1.61964794066898e-05
"Ccdc3",1.46334380064319,2.94316813474317,27.4872040659728,1.58137320471227e-07,1.63518234664443e-05
"Cpne2",0.831811156191532,3.74097365007904,27.3645527024799,1.6849164179127e-07,1.72811153412472e-05
"LOC118568479",2.50507106540695,-1.46014676939672,27.354524258886,1.6936771704604e-07,1.72811153412472e-05
"Tpsb2",1.360319130523,2.74962916977176,27.2412728060795,1.79583893749064e-07,1.8202954282841e-05
"Hacd1",-0.848131617578697,4.25394439780053,27.1831531871467,1.850642701417e-07,1.86358510462298e-05
"Ccl9",1.32188617468133,1.6993715629851,27.1340664565448,1.89823261996499e-07,1.89909545297406e-05
"Itgbl1",1.6543731493142,2.17217396002516,26.8020279588588,2.25400676580584e-07,2.240482725211e-05
"Penk",1.16324838331848,1.64622678588758,26.7281854005128,2.34180582369979e-07,2.3128334824194e-05
"Actr3b",1.46215229105526,1.77502442352273,26.4602908407319,2.6901151936835e-07,2.63991113306253e-05
