"","logFC","logCPM","LR","PValue","FDR"
"Mrpl28",0.0906721163377458,5.37329884030017,0.307306683397137,0.579337633828703,0.880405080889635
"Leprotl1",0.0771338100723992,4.0804833334928,0.307269147061433,0.579360800438147,0.880405080889635
"Rnd1",-0.157917032989516,0.210238204611544,0.307240623173112,0.579378405998178,0.880405080889635
"Atp6v1d",-0.0747686612866091,5.99102913517823,0.307142516693844,0.579438967593863,0.880405080889635
"Sgo2a",0.280782373306864,0.104734020483479,0.307036870607169,0.579504197564367,0.880405080889635
"Pnma1",-0.269990837317213,-1.91903472387493,0.30694814789226,0.579558989724727,0.880405080889635
"Fkbp4",0.0873823871496076,7.16664529686464,0.306925658638136,0.579572879974735,0.880405080889635
"Prkce",0.0905222935709602,4.4529156710708,0.306822381874344,0.579636676317119,0.880405080889635
"Aimp1",-0.0779605255781453,6.25743715861546,0.306761666501806,0.579674188095726,0.880405080889635
"Get3",-0.0721217638103609,5.51344533893997,0.306694750012177,0.579715536730408,0.880405080889635
"Bivm",0.099825109296436,2.56389543701488,0.306693389089822,0.579716377724517,0.880405080889635
"9930111J21Rik1",0.200228380187321,-0.321979359346968,0.306586854845355,0.579782219078329,0.880405080889635
"Rbx1",0.0737925367172463,5.63903664112641,0.30655503268686,0.579801889024457,0.880405080889635
"Tm7sf2",-0.115277201947899,1.85476278938659,0.30653181795673,0.579816239379407,0.880405080889635
"Vmac",-0.110013426909174,1.97542595340123,0.306510857653433,0.57982919675386,0.880405080889635
"Pafah1b2",0.0798226574950611,4.10368523366774,0.306243131773998,0.579994752186851,0.880491853663945
"Nr4a2",-0.17565336037849,0.607238588618081,0.306033920573892,0.580124189316777,0.880491853663945
"Trim56",0.0997931586695374,2.52126295552988,0.305915491772518,0.580197485789543,0.880491853663945
"Becn1",0.0745354249864819,5.81093276471386,0.305865464354589,0.580228453699959,0.880491853663945
"1700037C18Rik",-0.17533853743828,-0.155922723973115,0.305855408295035,0.580234678988716,0.880491853663945
"Bysl",-0.0727049510397867,5.00183395664385,0.305768277621539,0.580288623565501,0.880491853663945
"Tcirg1",0.0999951756601782,3.21463636607005,0.305744694952799,0.580303225856525,0.880491853663945
"Zfp367",0.0741246612977177,4.81004488508303,0.305698601697991,0.580331768732724,0.880491853663945
"Cfap46",-0.282512034458391,-2.16071482883665,0.305579304275332,0.580405655747873,0.880496142699126
"Fkbp1a",0.0836770960407055,6.64344541187837,0.30551425478005,0.580445952171392,0.880496142699126
"Ptpn21",0.0790416784170472,6.03798300294696,0.305156832660039,0.580667465601891,0.880747678978353
"Ndufa11",0.0999030909511946,6.77075109086477,0.304940338013722,0.5808017211584,0.880853370058403
"Pde1a",-0.156827674078788,1.22682609638737,0.304795509258431,0.580891569025716,0.880853370058403
"Zdhhc2",0.150741253283922,0.486067574483367,0.304775073331543,0.580904249167768,0.880853370058403
"Mrpl17",-0.0728927963058963,5.48012882674039,0.304627048223027,0.580996112771867,0.880908200131765
"Gm46043",0.233532581184302,-1.50499848240926,0.304496894810721,0.581076909355611,0.880946241448531
"Armcx6",0.140487492820167,0.807991209074792,0.304204039559939,0.581258790318989,0.881137510554495
"Ube2e2",0.122568348626426,1.73008101355573,0.303921983766598,0.581434072135051,0.881318740222725
"Armc6",0.0889676823260256,3.1983928422612,0.303735206826763,0.581550201877722,0.881401947541365
"Orc5",-0.0927875291718767,3.25319519065661,0.303654433294787,0.581600437750989,0.881401947541365
"Inip",0.118071006035606,1.74807267284576,0.303378609440407,0.581772047896453,0.881495826000755
"Tent4b",0.0727897109859324,4.36715190147028,0.303257995097062,0.581847122834852,0.881495826000755
"Urod",-0.0740634588419228,5.53542416104194,0.303104930174023,0.581942424262713,0.881495826000755
"Col4a2",-0.0863626521360883,6.94545300899561,0.303071566989047,0.581963201042818,0.881495826000755
"Rdx",0.0936398943767091,7.6095437912575,0.303006084509249,0.58200398430883,0.881495826000755
"Mtcp1",-0.172391394709875,0.697271425978117,0.302995743911765,0.582010425080703,0.881495826000755
"Gm24119",-0.198465371902773,-1.02109423761034,0.30292807889976,0.582052574623743,0.881495826000755
"Vps39",0.070722418038438,4.86663307286742,0.302285194356106,0.582453343240208,0.882018306042387
"Rabggta",-0.0786155222399474,3.8757482913752,0.302034026823149,0.58261006967175,0.882155187590847
"Wwp2",-0.0776103563471215,4.32575500894751,0.301924829467264,0.582678234369231,0.882155187590847
"Arhgap29",-0.0761411384103287,4.67559909456945,0.301789683354279,0.582762619387315,0.882155187590847
"Mtbp",0.152664593751572,0.557351751724002,0.301782880652211,0.582766867633842,0.882155187590847
"Frmd4b",-0.0912383254128521,3.12365254809467,0.301658074054773,0.582844819667488,0.882188742172823
"Arid3a",0.112226407759357,1.9665097456022,0.301403295784823,0.583004014933362,0.88226966698191
"Hmgcl",-0.0746612334162662,5.04595380087417,0.301393934424489,0.583009865939102,0.88226966698191
"Glrx2",-0.0714260862912118,4.62449583108615,0.301160676683591,0.583155694099086,0.882405908188973
"F2r",-0.132275765432602,3.16167412051547,0.301005238903219,0.583252911551403,0.882468574748746
"Fra10ac1",0.0804145789633496,3.73535989523399,0.300760625824907,0.583405969213291,0.882514763525008
"Klhl3",-0.187493797411941,0.660602893909684,0.300669819203529,0.583462808732697,0.882514763525008
"Cdc23",-0.0738862606276292,4.21079489435104,0.300577744244078,0.583520453555964,0.882514763525008
"Vps26a",-0.0728966594232152,5.6241993809921,0.300445264024347,0.583603414811052,0.882514763525008
"Insyn2b",-0.22217139175349,-1.61416765118021,0.300444448585176,0.583603925525892,0.882514763525008
"Pigo",0.0912961576961899,3.57778677992694,0.30042153830224,0.583618274753037,0.882514763525008
"Nmi",0.118947742982712,1.91340617505031,0.30010864323037,0.583814319246937,0.882656990428981
"Mcc",-0.124829015239755,1.65932785680496,0.300093260000776,0.583823961040037,0.882656990428981
"Camk2n1",-0.0879340082803404,3.38911198817527,0.299771878326329,0.584025467906923,0.882877234440309
"Cul7",0.0942921767979147,3.23831258305049,0.299515795926789,0.584186132545412,0.882921347706311
"Fam193b",-0.0741835098154085,5.08176700233541,0.299435175991878,0.584236731505996,0.882921347706311
"Malat1",-0.125150974801445,9.52368852736723,0.299298885466442,0.58432229076713,0.882921347706311
