"","logFC","logCPM","LR","PValue","FDR"
"Nme7",3.21512243529637,2.18911164072664,221.173892342801,5.01569090806485e-50,7.85607666930198e-46
"Ddit4",-2.18977412066601,6.27162104165163,53.254149244999,2.93067785136815e-13,2.29516035929897e-09
"Cebpd",-1.279372542966,5.34179108594117,45.7977875153006,1.31111540548267e-11,6.84533353202503e-08
"Mt2",-1.06149737443458,3.55052454419759,42.8013210381902,6.05912281017137e-11,2.37260101439285e-07
"Odf3l2",-0.783503188073333,6.01197602939076,39.4076211479307,3.43951937406524e-10,1.07746383911968e-06
"Mt1",-0.93754180024865,4.06873997592726,36.4687736583039,1.551317143034e-09,4.04971340189026e-06
"Blzf1",0.545811662674879,4.35676328945964,34.5860874877461,4.07810567084064e-09,9.12505273176813e-06
"Tcim",-0.668645989990342,4.05333312975537,27.4098879726155,1.64587523425651e-07,0.000322241797426996
"Pim1",0.545817757769684,3.96405309866725,26.9695452768366,2.06686491066228e-07,0.000359703389952259
"Hspa1a",-0.721894627935769,3.51587641462125,26.0557778199479,3.31694742849479e-07,0.000478474719168298
"S1pr1",-0.483463841931159,5.21134852477435,25.9058094758463,3.58488635972133e-07,0.000478474719168298
"Hspa1b",-0.652624587839082,3.73267904522435,25.8627407353451,3.66577068889713e-07,0.000478474719168298
"Depp1",-1.1500776437927,3.81354027068567,25.2049329180543,5.1550175477582e-07,0.00062110030654259
"Irs2",-0.512289702685123,5.55112963288697,24.4340498525084,7.6897511941168e-07,0.000860318378238939
"Zfp36",-0.932253841254418,4.01279195590237,24.1087584614761,9.10452559449297e-07,0.000950694562576956
"Ccn2",-0.559532458803091,4.66915491187542,23.6343474023897,1.16489582755177e-06,0.00114036020918396
"Rhob",-0.547122574184095,5.72000638949631,22.7418027194494,1.852928524499e-06,0.00170720114583693
"Btg2",-0.511214573069833,4.19578087049785,21.1844044643299,4.17145124632599e-06,0.003629857826178
"Gadd45g",-1.13406599979461,5.99578992763998,20.2798512245327,6.69014243571701e-06,0.00543611480473348
"Nfkbia",-0.616616147582611,4.76765493680393,20.2093329012015,6.94134559756557e-06,0.00543611480473348
"Gm2176",1.06350674023324,0.802996756920945,19.1114909657571,1.23300283123771e-05,0.00919643968841729
"6430548M08Rik",-0.491425695494527,5.35208705766915,18.4334266441567,1.75944373512038e-05,0.0122559891983831
"Dennd3",-0.621595632289342,2.8830095820086,18.3903143773705,1.79970472810324e-05,0.0122559891983831
"Sdc4",-0.468261195387045,4.69477086101621,18.1015742235168,2.09428213655556e-05,0.0136678087936957
"Arrdc2",-0.560595904114449,7.11454044626872,17.4332796132313,2.97570202505902e-05,0.0186433683273998
"Gm17224",0.696596871620317,2.57931537898568,17.1530224848999,3.44860227371484e-05,0.0207751759281521
"Csrnp1",-0.757431860913605,2.12788138715444,16.8884532088071,3.96420014039895e-05,0.0229967654811366
"Dbp",0.556459405333756,5.81579430128647,16.7530499474503,4.25737746356448e-05,0.0238154654327894
"Gadd45b",0.355784348334986,4.71695298456227,15.6184203656838,7.74959716031436e-05,0.0407230999809411
"Bcl2l1",-0.503486823746083,4.86027964353229,15.6061941979415,7.79986592241736e-05,0.0407230999809411
"Itpkb",-0.360345622749305,5.69132785271563,13.7787815668739,0.000205645767498059,0.101249333625039
"Rgcc",-0.446883275445179,5.5186616636392,13.7677624276461,0.000206855562535992,0.101249333625039
"Car14",-0.445652258608996,4.52184581208916,13.0849586994606,0.000297676397187075,0.141288042701247
"Arntl",-0.421073142306903,3.67683854254958,12.588789111125,0.000388067482958128,0.178773558399211
"Ppp1r3c",-0.879029932526795,8.80241476316292,12.4535472952386,0.000417198727922148,0.186702390726989
"Bhlhe40",0.389484538010089,6.56752483657394,12.2799079789617,0.000457860946530681,0.196708029456363
"Gm49668",-0.586245333450775,3.66178298184889,12.2523422129403,0.00046467452530712,0.196708029456363
"Gm5532",-0.527749537805039,3.53582526794587,12.1130028344557,0.000500714373063583,0.206386558560392
"Pdk4",-0.469049782239806,10.2224159046447,11.8403469637669,0.000579610252064419,0.232780394309872
"Kcnf1",-0.935413388309106,3.48976435898496,11.7459881535804,0.000609745270921785,0.236822801414895
"Nfil3",-0.714278956743665,5.08988962983174,11.6535844150744,0.000640789466323218,0.236822801414895
"Enc1",-0.742245770844817,2.15032033983854,11.6436422833732,0.000644223375044808,0.236822801414895
"Gm11266",0.678190240990178,2.35641090661987,11.6170203462726,0.000653510112071488,0.236822801414895
"Abra",-0.370202432835316,8.72733307165669,11.554843934573,0.000675729798753388,0.236822801414895
"Adgre1",-0.594985890087253,1.80509174979084,11.5420521835867,0.000680394947562425,0.236822801414895
"Zfp697",-0.620189903698117,2.48306326161678,11.3908929138466,0.000738050455768196,0.251306180189071
"Kcna5",-0.389595799143504,3.54665626198108,11.1883576716973,0.000823121686731473,0.272202405649547
"Lrrc8a",-0.342723151601324,4.048703234018,11.1636041662536,0.000834177071517479,0.272202405649547
"Alb",-1.92735754243017,1.06609341628615,11.0878987149357,0.000868928889588775,0.277755779543449
"Klhl33",0.32585623168402,7.30406130008353,10.9701294777358,0.000925922906707235,0.290054609755108
"Tpx2",0.567008548660104,3.64276230706148,10.8409100550165,0.000992819259902881,0.304912315056055
"Klf2",-0.519152782868978,4.02638530838994,10.79697884847,0.001016658773072,0.306229353127436
"Mafb",-0.690294907390216,5.07045608350503,10.620251367938,0.00111855841043141,0.330565667595984
"Il12rb1",-1.24760845048455,-1.07382079559341,10.454671760034,0.00122339650552933,0.350904149092505
"Fgf16",-1.50104297937644,-1.58112316514854,10.4150410492097,0.00124993077125615,0.350904149092505
"LOC118567333",0.917230209324275,0.185011864657014,10.3845981440907,0.0012707084123647,0.350904149092505
"Adrb2",-0.551837706586206,3.84429603173851,10.3754897394536,0.00127699268966819,0.350904149092505
"Myh10",-0.387799588871963,5.24977348955603,10.3186232696392,0.00131694491911327,0.352928249259036
"Hspb1",-0.371510971288586,6.57012754500814,10.3012185798927,0.00132942391025239,0.352928249259036
"Atf3",-0.751118212357701,3.12443590818008,10.1892907360045,0.00141258638396356,0.368755675533688
"Pln",-0.487718611350918,2.04639621386324,10.1155990521697,0.00147019639375213,0.377503051071142
"Col22a1",0.321160161353584,4.41012464311547,10.069355620888,0.0015075574799506,0.380852787233325
"Klf4",-0.368312102091656,4.60480522482569,10.0152792931724,0.00155246871648575,0.385973293751052
"Lrrc30",-0.459554756712472,6.70638384747917,9.90748577503766,0.00164607842146629,0.40285197367854
"Fkbp5",-0.783176968008899,6.65130275534953,9.8680461523536,0.00168174006100602,0.40524760885442
"Esrrb",-0.392608443522763,3.5481648955172,9.78652363282226,0.00175795501701699,0.417194688356624
