"","logFC","logCPM","LR","PValue","FDR"
"Xist",11.1989125553752,6.56953956817032,2060.06930680562,0,0
"Kdm5d",-10.6319008490736,3.9286988735605,1182.21549983309,4.47086087003696e-259,3.56908823255051e-255
"Uty",-8.66761620456077,3.86452777983417,961.759671191741,3.68550774352654e-211,1.96142722110483e-207
"Actr3b",-3.82730271631549,3.8055837162273,453.456956638141,1.27582904537672e-100,5.09247163462117e-97
"Slc30a2",-2.89240124950353,4.4074874061223,304.857173117808,2.88127519071862e-68,9.2004879390027e-65
"Slc2a3",-2.60660289899116,3.67251545857667,234.670799271117,5.7116633334109e-53,1.51987361302064e-49
"1700001O22Rik",-3.64298879418923,2.39722045770712,232.618237280991,1.60089345401906e-52,3.65140926955261e-49
"C7",-4.81285119745081,3.11059741649301,221.181414233299,4.99677838214305e-50,9.972320456162e-47
"Amd2",-2.24707697550133,7.24111394423613,178.585230284932,9.87025877555047e-41,1.75098390678265e-37
"Actc1",3.92173467230898,6.48988173646632,174.893083253219,6.31763583195705e-40,1.00867373693026e-36
"Amd1",-2.22078724591118,7.62705266081393,158.74319363378,2.12937406741546e-36,3.09068966912321e-33
"Cdk19",-1.42177385856831,4.82512869631646,122.583843653312,1.71991378313589e-28,2.2883452884623e-25
"Tmem37",-1.55793550450588,5.11231731140243,112.264179699086,3.12735122748986e-26,3.84086843831563e-23
"Pcx",1.89083918729184,7.99057342165981,111.786319674256,3.97972511291725e-26,4.53859222520262e-23
"Galnt17",-1.86083964376212,2.92715859613105,105.228844625103,1.08814302144834e-24,1.15821943202961e-21
"LOC118567370",2.78890212065088,0.515596885091818,101.55544529849,6.94908728277205e-24,6.93432047229616e-21
"Mgst1",-1.88103795824506,4.2344584806251,99.2477242294529,2.22812494634749e-23,2.09260252314024e-20
"Slc15a5",-4.10607899552997,1.36410672193763,97.9518410530221,4.28682561600715e-23,3.80241432139834e-20
"Opn1mw",2.80238969017312,1.20371464138369,97.4727271037134,5.46031977330732e-23,4.58839292108551e-20
"Ddx3y",-8.27198305561532,6.47582083859822,96.1288920917554,1.0764241653153e-22,8.59309411171206e-20
"Gm42146",-3.07891747259213,3.83555024117967,95.33827077463,1.60480534938805e-22,1.22011058134903e-19
"Socs2",2.30951586522569,4.22588402923838,94.4665144351143,2.49273755779956e-22,1.80904762944672e-19
"Irs1",1.71030696179355,6.54182018473388,93.8926283034108,3.33112423744824e-22,2.31237954674342e-19
"Fscn2",-2.64332638533904,1.22394050439337,89.4498092569103,3.14517379430112e-21,2.09232686665882e-18
"Adh1",-1.23281105477942,4.27023961121849,89.3155242474917,3.36607338013145e-21,2.14970910348715e-18
"Hif3a",-3.24451938568868,1.70157115689177,88.3281854350375,5.54477306175618e-21,3.40491718092305e-18
"Lrp2bp",1.47956835772119,3.50969542694812,88.0662143960107,6.32996333702046e-21,3.7431183199581e-18
"Inmt",-1.70106705938247,4.33939624961816,85.6282023603807,2.17156126675869e-20,1.23825525660962e-17
"Odf3l2",-3.61528382898546,5.16935712463702,83.8561473800538,5.32118728988727e-20,2.92958883690828e-17
"Hp",-5.26858684982091,4.22330078499518,83.4208965557796,6.63172565862498e-20,3.52940439552021e-17
"Ccdc3",-2.28635070342591,3.60687664195828,78.313143682986,8.79348104730394e-19,4.52892640004047e-16
"Gm16150",3.14559689373277,-0.717768640868457,77.908681947978,1.07916009857992e-18,5.3843344168522e-16
"Lamc3",-3.12441550643736,1.00564942560687,77.2939805779,1.47314317706359e-18,7.12733453484767e-16
"Penk",-1.93005521986428,2.24817585649195,75.1964604511225,4.26130350197537e-18,2.00105799154526e-15
"Cacna2d4",-2.12922858490806,1.94137834211289,73.1081422905556,1.22737135585701e-17,5.59891744788941e-15
"Rnase4",-1.1300356658205,4.20661433124705,72.398481848825,1.75849179812285e-17,7.79891112467486e-15
"Galnt15",-1.28419218024614,4.95980612537649,71.3328434400712,3.01770513536326e-17,1.30218054570837e-14
"Cfh",-1.60988505648948,3.10678394094178,71.0933435805593,3.40717649593922e-17,1.43155210353067e-14
"Serping1",-1.23724032753231,5.54138670106245,68.5710579056994,1.22387182533497e-16,5.01034296494823e-14
"Eif2s3y",-8.08569179016883,5.76446525401158,68.1985079182641,1.47837570810929e-16,5.90093663891824e-14
"Kcng1",-5.06307113947411,-1.23924791397277,67.9523239468309,1.6749688281041e-16,6.52257373402683e-14
"Anxa8",-3.27315566337686,0.984723106246773,67.4648989921112,2.14471623758215e-16,8.15298558315156e-14
"Stab2",-1.2322669719902,4.45074103887646,67.175699229849,2.4835662856601e-16,9.22153937601145e-14
"Prune2",-1.58171552134895,3.07773623820944,66.9286366445378,2.81515664105077e-16,1.02151797570492e-13
"Thbs2",-1.90579025347686,4.20039636684015,65.9484874144206,4.6286350966314e-16,1.64223973228482e-13
"Glb1l2",-2.12619078561515,2.30870341955649,65.209393413357,6.73477351804037e-16,2.33755204323984e-13
"Ppp1r15a",-1.06140520504597,5.69145924739114,65.0977553592071,7.12732121635191e-16,2.42116618170797e-13
"Gm13010",1.7405445642984,1.51048673022168,64.2199100888637,1.11278515510827e-15,3.70140162217889e-13
"Ccn5",-2.44897175761966,2.33274543571331,63.4253328871626,1.66562137155831e-15,5.42720628944897e-13
"Itgbl1",-2.39016567350357,2.79199962725108,63.331123271447,1.74721745918272e-15,5.57921479066225e-13
"Map3k6",-1.49326775703537,3.52649729501997,61.8810686969024,3.64840318109442e-15,1.14216480763438e-12
"Stbd1",1.33093258101646,5.90652736813897,61.5299071570484,4.36068997280125e-15,1.33889954049509e-12
"Dtnb",-1.92779826340961,1.24099883100351,61.0181621087623,5.65506932209372e-15,1.70356295842544e-12
"Dpep1",-1.15887224841057,3.80031262480826,60.8434636723546,6.17983496216212e-15,1.8271712038126e-12
