"","logFC","logCPM","LR","PValue","FDR"
"Scaper",-0.0581264547958329,3.81607929636257,0.243876675339408,0.621420089675355,0.848003644538331
"Ndufa7",-0.0504981736293559,6.62041966240171,0.243626783477897,0.621598844728106,0.848173996146175
"Tmem132c",0.218812667006205,-1.81211569802131,0.24342689537014,0.621741912705007,0.848295627274678
"Capn15",0.0619364346081175,3.21682050799722,0.243146585817918,0.621942664630868,0.848475456560412
"Tubg1",-0.0506196637253458,4.95744597344746,0.243092250630953,0.621981595015773,0.848475456560412
"Secisbp2",-0.0563610261963265,4.17190908157868,0.242923890312087,0.622102257130517,0.848566467626
"Nsmce1",0.0754506269172587,3.34369358421271,0.242713974998464,0.622252774100054,0.848698182311094
"Tiparp",-0.0889165941819656,4.60092349338234,0.242632708316545,0.622311067007084,0.848704099533678
"Gm20544",0.0665315766655022,3.60456471958679,0.242316503847517,0.622537997195552,0.848897209685602
"Gm15411",0.118689566703512,0.981698260509443,0.242177554978804,0.62263777468728,0.848897209685602
"4833438C02Rik",-0.219000764999637,-1.42839145198772,0.242123442809969,0.62267664159693,0.848897209685602
"Elovl7",-0.182349874337901,-1.04561462283579,0.241986028886851,0.622775365541524,0.848897209685602
"Ago3",0.0661079371749088,3.58121819846951,0.24194705578965,0.622803371791478,0.848897209685602
"Ttll4",-0.0603456711237631,4.36324525086768,0.241917194684362,0.622824832016978,0.848897209685602
"Ddx59",-0.0568688455959118,3.75387070217765,0.241887565733407,0.622846127026366,0.848897209685602
"LOC102631992",0.217869549567835,-1.85164643969784,0.24183432161989,0.622884398867846,0.848897209685602
"Polr2d",-0.0695911913692186,2.94505099933339,0.24167981434199,0.622995488247947,0.848975052424864
"Gm7206",-0.0516755927728216,4.75584663091537,0.24130698621703,0.623263730083258,0.84926701959543
"Adam33",0.093942906704683,2.5607713826965,0.241085517117886,0.623423194151897,0.849410727068804
"LOC108167553",-0.0672878151546399,2.84193205672067,0.240936530602296,0.623530519845164,0.849461813494865
"Ppp1r2-ps3",0.140442827652247,0.727566258548342,0.240861128294145,0.623584853240676,0.849461813494865
"Chchd10",-0.0675014826264646,8.78355326247649,0.240808618613841,0.623622696900108,0.849461813494865
"Acacb",-0.0661435859180577,9.23817020390543,0.240660050117061,0.623729797767209,0.849496347493758
"Gm9947",0.221329363227412,-1.85340122010756,0.240623629182243,0.623756059348564,0.849496347493758
"Ppard",0.0640845348813429,5.24045257054321,0.24052385081303,0.623828017903991,0.849520796608933
"LOC118568568",0.0780207298246941,2.82024316690064,0.240330436809695,0.623967557721548,0.849637264799165
"Gm27177",-0.11021457264559,0.499772407629105,0.240080830480618,0.624147740836782,0.849700077463212
"Prdm8",0.118125611704727,0.196371000551352,0.240062358745195,0.624161079628535,0.849700077463212
"Olfr1372-ps1",-0.226056381349347,-1.1020715894991,0.239995368047139,0.624209460226366,0.849700077463212
"Rfc5",-0.102773186912512,0.962495297647567,0.239967265814934,0.624229758116012,0.849700077463212
"Tapbpl",-0.0893766443352344,1.76637985776875,0.239885067650142,0.624289137279645,0.849707374700079
"Klhdc2",0.0512705103918147,7.01812158954606,0.239571440867905,0.624515814195531,0.849905840709263
"Tbc1d14",0.0543789541645048,4.01223502012195,0.239362890875934,0.624666647634822,0.849905840709263
"Tspan6",-0.120546570359416,0.820305415683105,0.239352434676744,0.624674212207329,0.849905840709263
"Hsbp1",-0.0492125585816548,6.40689945716027,0.23929145388815,0.624718333044262,0.849905840709263
"Slc36a4",-0.0907687909297913,1.66749670710164,0.239245994676703,0.624751228238418,0.849905840709263
"Snrpe",0.0705841481433288,2.80129779267098,0.239181196072242,0.624798124499428,0.849905840709263
"Flywch1",-0.0534927637407044,5.76798533498701,0.239103134500176,0.624854629934182,0.849905840709263
"Plekhg3",0.0675493006790085,3.06464948681757,0.239068455383447,0.624879736330848,0.849905840709263
"Caml",-0.0680259203010754,3.2212660626841,0.238924207589562,0.624984190610914,0.849905840709263
"Mindy1",0.0634794467789165,5.26930159414534,0.238877070798054,0.625018332285111,0.849905840709263
"Jpt2",-0.0838374397401494,2.17948126826198,0.238861940591625,0.62502929213762,0.849905840709263
"Wnk3",0.106973363458584,0.734270286682842,0.23870707586312,0.625141496080187,0.84992417695267
"Cmpk1",-0.0552681036349883,3.83420626055909,0.238516512620077,0.625279626510622,0.84992417695267
"Tbxa2r",0.211586986929372,-1.1827729410035,0.238491533950428,0.625297737452007,0.84992417695267
"Tdp1",-0.0790993631294971,2.12661729752147,0.23849085220957,0.625298231768967,0.84992417695267
"Scarna17",-0.237663309349764,-2.02294915078194,0.238470571858655,0.625312937054879,0.84992417695267
"Pde7b",0.0557293000955163,4.92367531152739,0.238189355797019,0.625516926732782,0.850120884853283
"Eps8",0.0801532883655643,2.51074323757067,0.238122079957662,0.625565749661586,0.850120884853283
"Ptk2",-0.0498127447278428,4.8429072523731,0.23791273723958,0.625717726971173,0.85025396037116
"A030001D20Rik",-0.110878955621193,0.440225333784772,0.237600191192424,0.625944781295232,0.850434150167753
"Hoxc4",-0.0794047806707371,2.74301279928212,0.237581368929266,0.625958460943563,0.850434150167753
"Tcf19",-0.148553845190498,-0.784789430394431,0.237422932799834,0.626073635775381,0.85048963597328
"Cdc5l",0.0510398819065392,4.602817885375,0.23726261366817,0.626190227866175,0.85048963597328
"Dcn",0.0614247978850793,7.90317237908538,0.237228683877788,0.626214909555231,0.85048963597328
"Vps33b",-0.0873586038686381,2.0748947252228,0.237227771836837,0.626215573035126,0.85048963597328
"Clstn2",-0.154342022306366,0.324916066332302,0.236791103876302,0.626533416057797,0.850750384189202
"Psma7",0.062223654213568,6.78659453409415,0.236770190620604,0.626548647546315,0.850750384189202
"Gm42289",-0.214647456578346,-1.75631028915109,0.236528410881057,0.626724800379403,0.850750384189202
"Tmem223",-0.0566415252452999,5.40048883779199,0.236510130746751,0.626738123215202,0.850750384189202
"Bloc1s2",-0.0792747216703976,2.29453974479089,0.23650778472142,0.626739833079712,0.850750384189202
"Pnkd",0.0554606169259421,4.87375393327168,0.236445518929465,0.626785218378278,0.850750384189202
"Plk5",-0.157641798655305,-0.391325968170174,0.236444235426068,0.626786153996736,0.850750384189202
"Exoc2",0.0529550029403091,4.59940441051059,0.236180783260963,0.626978265730913,0.850817454099889
"Gpam",-0.0631736768847509,8.2576387246693,0.236174759702152,0.62698265971378,0.850817454099889
"Mtmr10",-0.0619044307925042,4.33536401282904,0.236153958607218,0.62699783394316,0.850817454099889
"Zfp689",-0.100357282245523,0.996872093129132,0.236006958594376,0.627105092809988,0.850858762009398
"Usp8",0.0494667540917905,4.81581544021502,0.235963982574425,0.627136458152381,0.850858762009398
"Hspb11",-0.120886898316822,1.00561444342528,0.235582346271923,0.627415144124561,0.851163451235821
"Zfp36l1",-0.0653891787372761,4.54640976066345,0.235471097403927,0.627496434962154,0.851200320968841
"Taldo1",0.0479045458304656,6.0412552088607,0.235155911776223,0.627726873651185,0.85130020177751
"Zfp945",-0.0727082084554057,2.72899393539604,0.235013965750578,0.627830715607175,0.85130020177751
"Gripap1",0.0512091540688996,4.85570293820577,0.234989001700927,0.627848982297982,0.85130020177751
"Gm46060",0.206563176726782,-1.89501279235217,0.234982202357914,0.627853957719902,0.85130020177751
"Tatdn2",-0.0566801444138015,5.19368941573976,0.234871259537362,0.627935152734301,0.85130020177751
"Wapl",-0.0490809178828211,5.85463102782896,0.234836909843638,0.627960296826454,0.85130020177751
"Zfp644",-0.0517459177522198,4.49291179680669,0.234835944530044,0.627961003472078,0.85130020177751
"Trir",0.0505040117919848,5.54670704083241,0.2347785490376,0.628003022341146,0.85130020177751
"Clcn7",-0.0511217308173411,4.62733332833335,0.234685049640898,0.628071486227849,0.851319644839643
"Scn3b",-0.116610618080247,0.927642058771731,0.234424717822321,0.628262200041996,0.851500254403109
"Layn",0.125750074569543,0.143164604658937,0.234355407191516,0.628312997638709,0.851500254403109
"Golm1",0.0639752712481654,4.21949245223539,0.234149659393402,0.628463844346039,0.851626964756795
"Gtf3c2",-0.051183109922677,5.54794714131097,0.234025754306238,0.628554726456682,0.851626964756795
"Polk",-0.0831691125999046,2.67514858871722,0.234006411441941,0.62856891677218,0.851626964756795
"Polg2",-0.0860937646497268,1.74260222823537,0.233822788047846,0.628703662657373,0.851676638582576
"Zfp65",-0.0851367728749597,1.93474840816839,0.233808885879998,0.62871386695619,0.851676638582576
