"","logFC","logCPM","LR","PValue","FDR"
"E230013L22Rik",-0.0603905028157308,0.447751212309622,0.0354776686356617,0.850598242780253,0.999801237389661
"Stard13",-0.0372923683928937,2.98412034907478,0.0354683697763312,0.85061759308457,0.999801237389661
"Wnt10b",-0.0787127729480886,0.0003933213602635,0.0354547876257767,0.85064586135199,0.999801237389661
"Tmem14a",-0.0587936512045625,0.485026264765692,0.0354527343640254,0.8506501352538,0.999801237389661
"Gas2l1",-0.0434989068004458,2.74945178141154,0.035450114613452,0.850655588498497,0.999801237389661
"H2ac20",0.0828957444440937,-1.38123432380886,0.0354220233134233,0.850714076165611,0.999801237389661
"Spg11",0.0262356748259516,4.30185186108393,0.0354004667762045,0.850758974374562,0.999801237389661
"Nmd3",-0.024344234794119,4.3147703210208,0.0353232956446909,0.850919823455848,0.999801237389661
"Dnajc24",-0.0472686233642724,1.6107986898216,0.0352785119326888,0.851013250319612,0.999801237389661
"Cnep1r1",0.0232177836993864,4.71613506571788,0.0351837345167445,0.851211175679913,0.999801237389661
"Adat3",0.0650753036919325,-0.436362541024945,0.035136318280709,0.851310299417262,0.999801237389661
"Med1",0.0218473505002206,5.17285076523157,0.0351306596445282,0.8513221334307,0.999801237389661
"Trmt61b",0.0604921573871601,-0.12198137828932,0.0351018207490648,0.851382460093014,0.999801237389661
"Tmem165",-0.02337546708551,3.95466075664055,0.0350728848528759,0.851443015452862,0.999801237389661
"Yif1b",-0.0243287710445691,4.54865497157805,0.0350530992947569,0.851484436403023,0.999801237389661
"Gm6195",-0.0734893559342244,-0.803464635280867,0.0350240081736608,0.851545360474981,0.999801237389661
"Tsc22d2",-0.023122800828582,5.22245738376406,0.0349996863402793,0.851596316570484,0.999801237389661
"Kcnn4",-0.0674986021903047,-0.330055186663431,0.0349891581274848,0.851618379661943,0.999801237389661
"Trappc1",0.0242267494285776,3.91795871325689,0.0349655126719361,0.8516679439834,0.999801237389661
"Polrmt",0.0235414829407344,5.47636910246858,0.0349311514259085,0.851740001090567,0.999801237389661
"LOC102636360",-0.082993881044107,-1.34832956999139,0.0349184501642181,0.851766645502464,0.999801237389661
"Nhsl2",-0.046957122777163,1.89555136571496,0.0349071243939383,0.851790408670514,0.999801237389661
"Magef1",-0.0536112999371565,0.486270206350029,0.0348984328140349,0.851808647617057,0.999801237389661
"Agtpbp1",-0.0243432764919276,6.30779985958354,0.0348773176884833,0.851852966690556,0.999801237389661
"Cndp2",-0.0240634436757222,4.66200241285274,0.0348634190914723,0.851882146386269,0.999801237389661
"Sln",0.0430638223016955,3.82660959612014,0.0348360559880003,0.851939612012912,0.999801237389661
"Zfp959",-0.0490253691756028,1.7134621112851,0.0347856939471245,0.852045439104555,0.999801237389661
"Fam222b",-0.0289050265189007,3.31666468524295,0.0347285464753377,0.85216562065972,0.999801237389661
"Gch1",0.0552734725840874,1.42152532038626,0.0346960483920502,0.852234010008225,0.999801237389661
"Nlgn2",-0.039894779596242,2.52985357257185,0.0346643188653799,0.852300813977957,0.999801237389661
"Ddx28",-0.0243529336109829,4.12774317477439,0.0346110334471561,0.852413073355016,0.999801237389661
"Dnajb2",0.0257507047094874,6.4546183539407,0.0345766072126423,0.852485648579371,0.999801237389661
"Npm3",0.0470335228318981,1.42753229168944,0.0345399564397391,0.852562954527767,0.999801237389661
"Ss18",0.0262007484258835,3.7084973228837,0.0345321587314329,0.852579407382463,0.999801237389661
"Nol6",0.0220025533315468,5.19336626163652,0.0344906098294189,0.85266710633288,0.999801237389661
"Wbp11",-0.0217936943068439,5.19273608545612,0.0344859993520741,0.85267684122169,0.999801237389661
"Wdr66",0.0503466643723555,1.21171546012311,0.0344529030205769,0.852746742932641,0.999801237389661
"Lrrc57",0.0275602575264862,3.58545849988888,0.0344205000086211,0.852815213961117,0.999801237389661
"Sec13",0.0234192650427468,5.59151027690039,0.0344028391589077,0.852852547262231,0.999801237389661
"9030025P20Rik",-0.0407358359600478,2.43817974863311,0.0343545264944307,0.852954726163945,0.999801237389661
"Mief1",0.0222918348583808,4.79636043807943,0.0343143045550507,0.853039850284677,0.999801237389661
"Arhgap17",-0.0236941760722018,4.46683497675235,0.0342950263305308,0.85308066824945,0.999801237389661
"Dido1",-0.0239824426042449,5.62218335417471,0.0342767456502067,0.853119385066835,0.999801237389661
"Acsl4",0.0235968166810638,4.82571939901097,0.0342706596577731,0.853132277014151,0.999801237389661
"Gm14308",-0.0438335395079987,2.12863393279678,0.034250133899645,0.853175765424495,0.999801237389661
"Cdkn2d",0.0286948288505538,3.43711279314304,0.0342207561709564,0.853238032170484,0.999801237389661
"Rbsn",0.0219089443428801,4.68570043329493,0.0341917280611144,0.853299585047911,0.999801237389661
"Slc43a1",0.0397164139999536,4.12904617018422,0.0341879854131655,0.853307523140674,0.999801237389661
"Sympk",0.0266697895997272,7.15642443318895,0.0341123250751654,0.853468093898826,0.999801237389661
"Kat6b",0.0219654349451823,4.8397013876204,0.0341123234572427,0.853468097334443,0.999801237389661
"Nip7",-0.0266251570332225,3.36154644211832,0.0341105809737221,0.85347179750236,0.999801237389661
"Eif2a",-0.0234340433194876,5.60258946495239,0.0340549391903897,0.85359000439135,0.999801237389661
"Baz2b",-0.0276266094215328,4.62972077846988,0.0340097750972888,0.853686025637242,0.999801237389661
