"","logFC","logCPM","LR","PValue","FDR"
"Odf3l2",2.24575406812082,3.92601831003801,124.661257802815,6.03683874731447e-29,9.38969898757293e-25
"Cyp2e1",2.4244934143684,3.08496533891009,70.2191328010941,5.30692145762241e-17,3.62706801856437e-13
"Gm49668",-1.54272735521278,3.47672403691386,69.6741316562754,6.99575932602103e-17,3.62706801856437e-13
"Inmt",1.30034486628739,3.99595054049021,57.4037342993841,3.54932753477765e-14,1.38015601189829e-10
"Adh1",1.01767090385988,4.07451951221257,51.8751841870051,5.91431989958764e-13,1.79717550340361e-09
"Tnfrsf12a",-1.23134236766126,4.10773702075369,51.5632687764841,6.9326559215775e-13,1.79717550340361e-09
"Nhs",1.57706804664593,2.67928292361785,50.5362380111833,1.16984641514593e-12,2.59939873445426e-09
"Galnt15",0.984269656877298,4.70692652647446,48.2313941967313,3.78775209329037e-12,7.36433700737981e-09
"Fasn",1.11379545836055,4.15594863151353,47.7375737489026,4.87262889429003e-12,8.42098553575413e-09
"Gdf10",1.48883032588264,1.7465660088795,44.5849082071298,2.43561880768949e-11,3.78836149348023e-08
"Mettl21e",0.829554020356011,4.14250823420681,44.072106578692,3.16499106840238e-11,4.47529737072097e-08
"Nmrk2",-0.964450555368751,4.94996783559374,42.690595483538,6.41198217795692e-11,8.31099756632849e-08
"Avil",-0.949983930511367,3.97171970038762,40.3327257084752,2.14190910786045e-10,2.5627118664355e-07
"Lincmd1",-2.95187945728892,-1.41707501221761,40.1824442484221,2.31317683596453e-10,2.56993946475659e-07
"Cdo1",1.71876423591895,2.00947397391344,39.7717161516947,2.85449022087988e-10,2.95991605970438e-07
"Irs1",-0.953820417838601,6.71507683596621,38.9482192164335,4.35197097018098e-10,4.23065977938719e-07
"Pik3r1",0.868853663604842,5.60825725691968,36.8239324724939,1.2929330879242e-09,1.18295772056312e-06
"Gm26908",0.739609407917307,4.46591933019213,34.8997298083779,3.47129036404086e-09,2.99958057346064e-06
"Stab2",0.796397514295662,4.11196039193189,34.4743195699737,4.31912349294547e-09,3.45425340013278e-06
"LOC118568260",-1.64125837914498,-0.246096694584727,34.4198826039498,4.44162710573843e-09,3.45425340013278e-06
"Thbs2",1.31329431374164,3.70721855473174,34.0642287789639,5.33225575753529e-09,3.84486683971139e-06
"Prelp",1.11734128303217,5.0426498868904,34.0259175930614,5.43828407314199e-09,3.84486683971139e-06
"Pdgfb",-0.653384011478844,4.65925232000227,33.7453057771925,6.28204495321448e-09,4.24830118270861e-06
"Tfdp2",0.736374671814205,6.05292283524112,33.0887505690825,8.8046660878779e-09,5.70615734711887e-06
"Klf10",-0.809845180098512,5.36983685278127,32.9598744191913,9.40806882529054e-09,5.85332410034276e-06
"Glul",0.923520710496287,7.96149883006956,32.5473905449324,1.16321208269123e-08,6.95869259006898e-06
"Itpkb",-0.752737021744361,5.27807409299036,32.0174087570884,1.52797133454658e-08,8.80224671760649e-06
"A730036I17Rik",-2.3612253766866,-1.29231905560003,31.8528517485431,1.66305324904116e-08,9.23826079842366e-06
"Dynll1",-0.644816698044602,4.0659170191439,31.7518442879271,1.75182831248889e-08,9.39584054222487e-06
"Ptger3",2.00383351407389,-0.0162564960897067,31.6546300826399,1.84174971758041e-08,9.54885836908192e-06
"Serpinh1",-0.569171052218396,5.11496525431325,31.5467600344921,1.94694953955989e-08,9.7686623026821e-06
"Asb15",0.89216328943394,6.99073684283147,31.2082129103521,2.31783388024659e-08,1.12661213041736e-05
"Ccdc3",1.496311243546,2.93968602602082,30.9858751773927,2.59913085040503e-08,1.2250570074909e-05
"Cep85l",1.37838501171153,6.19549229203093,30.8259932468165,2.82232029381665e-08,1.29112852500071e-05
"Ifi203",-1.10735592260236,2.28377547376899,30.607266179934,3.15908425282651e-08,1.4038970419561e-05
