"","logFC","logCPM","LR","PValue","FDR"
"Angptl7",0.94564941211893,5.36585643254897,38.8376739256313,4.60552883303782e-10,5.1553566051708e-06
"Vtn",1.16702081995337,3.54293817321858,38.0700078424896,6.82512292999378e-10,5.1553566051708e-06
"Fmod",0.8567662325666,6.45688882105495,25.0767222910159,5.50939296286655e-07,0.0027743466496675
"Gadd45a",-1.11691740168966,5.37646429160066,23.5680415173075,1.20573553028267e-06,0.00455376166399506
"Cfh",0.980992575943222,3.28419861789404,22.1464204403301,2.52626564403389e-06,0.007632859016884
"Chrna1",-0.585326908789159,4.95103224508515,19.7722443214641,8.72403955725854e-06,0.0210424490909107
"Serpinf1",0.821318325614764,4.31274977583561,19.559735780995,9.75025773723272e-06,0.0210424490909107
"Col6a2",1.1435750733501,4.6060427917286,19.0486344517978,1.27428926567612e-05,0.0240633599207114
"C3",0.980179746509747,5.84105354964763,18.7756455612279,1.47032770281467e-05,0.024680267340468
"Col6a1",1.04264487925233,4.64853897020461,18.5267186306884,1.67539140386226e-05,0.0253101379381472
"Klhl23",0.577530434116144,4.11852822310892,18.1400972728647,2.05233912207719e-05,0.0281860791974728
"Col3a1",1.59691247648102,4.95360298673878,17.8852138630908,2.34637038054508e-05,0.0295388477824121
"C1ra",0.670460282767354,3.21930141598405,17.6042709456344,2.71976847069856e-05,0.0316058017591101
"Stra6",1.94914669235154,-0.966598598685312,16.6902090516426,4.40075384582297e-05,0.0463426046294575
"Mmp3",1.76324501406217,-0.53275593370585,16.4009401634413,5.12597983469283e-05,0.0463426046294575
"Col1a2",1.13140408750168,5.53549786637181,16.3822581860661,5.17675291340425e-05,0.0463426046294575
"Tppp3",0.616018906332758,4.62599662154279,16.3683203080744,5.21496179718526e-05,0.0463426046294575
"Lrtm2",-1.572258172974,0.664686334049537,16.1585044675144,5.82564117609721e-05,0.0488933118040559
"Chad",0.990061458703968,2.78251285904445,16.0133468843875,6.28975089208814e-05,0.0495778611231564
"Col15a1",1.0886349327376,3.4482167147849,15.9326799021627,6.56356141168417e-05,0.0495778611231564
"Fn1",0.728787278044174,4.91237190331372,15.5193995105289,8.16628651076043e-05,0.0572460531796225
"Gbp6",0.764939905218619,4.79216008826649,15.4803779841072,8.33661991097965e-05,0.0572460531796225
"Ccdc3",0.744429812658978,2.98729293693809,15.3555203186918,8.90603295663514e-05,0.0584971477721248
"Cald1",0.52424359037957,4.44820745894444,14.9681812256102,0.000109339401697114,0.0682092816857336
"Sik1",-0.535526967204597,4.98923502285484,14.9081056163092,0.000112876947252488,0.0682092816857336
"Col1a1",1.24466533680066,4.62763912875817,14.4781392849776,0.000141795587358964,0.0798178407740204
"Ogn",0.686777943081316,4.25845565692465,14.4003217722515,0.000147777056939097,0.0798178407740204
"Cxcl14",0.626090797693953,5.125474407831,14.3982718765444,0.000147938011628554,0.0798178407740204
"Col18a1",0.821370208396477,3.22773976989323,14.2279044538299,0.00016195110154593,0.0829908102028498
"Cacna1i",1.36760500007047,1.58207188875933,14.1631889704652,0.000167617933040865,0.0829908102028498
"Sox5",1.47697977284977,-0.87159893716625,14.1333291668516,0.000170299537716843,0.0829908102028498
"Qprt",1.70689606252492,-0.942044367059219,13.8578956400948,0.000197166571949639,0.0930811063263498
"Gjb1",2.88388339636925,-0.177232902724698,13.6647151776299,0.000218522083036441,0.100036760861561
"Cdkn1c",-0.553851320060913,4.94112791232312,13.531180318982,0.000234632435227773,0.101967097690623
"Mmp2",0.707463129027944,4.71757977781326,13.5183815572703,0.000236238063094712,0.101967097690623
"Rnase4",0.610783017669326,4.05850680382472,13.2880335842811,0.00026710548638009,0.110948618897434
"Angptl2",-0.529496339503264,5.55324149058978,13.2558200587275,0.000271734884438013,0.110948618897434
"Dusp26",-0.495641692066349,5.26911958643117,13.1413825326062,0.000288844645959702,0.114448816115585
"Map1a",0.489424714257815,4.72538076735115,13.0989628495687,0.000295459312140584,0.114448816115585
"Gdf5",-1.49887033760556,1.67907775434932,13.0090932997004,0.000309981998532284,0.114546906659972
"Edil3",1.54452747705084,-1.23674155599745,12.9434385867694,0.000321044761559157,0.114546906659972
"Ecrg4",1.60137380084158,-0.953045202839663,12.9423318176713,0.000321234624295572,0.114546906659972
"Sln",-1.14021442597522,4.44111436997076,12.9145255733446,0.000326042032592758,0.114546906659972
"Myl4",-0.501020380586151,4.02047470146935,12.773190800163,0.000351622533850729,0.120726400429158
"Col6a3",0.89820280017721,4.40522349215671,12.6822210320174,0.000369148819156504,0.12152690685988
"Cpt1a",0.455334240990229,3.88711196666947,12.6667804210091,0.000372209919197832,0.12152690685988
"Tafa5",-0.483426942346423,3.88348384664237,12.6374899546066,0.000378087285524218,0.12152690685988
"Mast4",0.411498653843514,5.63771101154457,12.574907401365,0.000390960614606497,0.122419722975494
"Lamb1",0.703367832265658,4.12254181778949,12.5459216101231,0.000397071981584644,0.122419722975494
"Sgk1",-0.526112633997622,7.58719108523941,12.4464589542298,0.000418785031771307,0.123070050492573
"Tmem254a",1.28180452406231,0.580971507680351,12.4395758958974,0.000420331218749057,0.123070050492573
"Hmgcs2",1.99851777081132,2.8927988630766,12.396863041539,0.000430055704474439,0.123070050492573
"Slc30a2",0.447412448691785,5.22616819493236,12.3863482698108,0.000432484235935591,0.123070050492573
"Gm6285",-1.08654963795464,0.354290875786964,12.3545452696141,0.000439914127662602,0.123070050492573
"Gsta3",2.55647089638218,1.19040810209293,12.3180253835313,0.000448605014308928,0.123219562748454
"Col5a1",0.825479987496457,3.92806652635272,12.2573846320088,0.000463420561157988,0.124201555336832
"Cxcl12",0.385665917176551,5.7797683746102,12.236553639986,0.000468623065744318,0.124201555336832
"Abca8a",0.536179091881372,5.10859285758982,12.0778382868008,0.000510247251283028,0.132901814226426
"Col4a1",0.782219902233952,6.06077263571623,12.0129788964688,0.000528313479912094,0.13527511425478
"Klhdc8a",-1.19999925132411,0.846425268835318,11.9399893714309,0.00054941793168702,0.138334278233263
"Nrn1",1.54575709143137,-0.182348716404533,11.7952415856162,0.00059382305451063,0.143075195935252
"Col4a2",0.630326942692257,6.13394840026812,11.7477103590664,0.000609181323719568,0.143075195935252
"Krt8",-1.59176123435155,2.50245080961336,11.7300997796782,0.000614972952799007,0.143075195935252
"Socs2",-0.828818207811303,3.73877196748361,11.7255002533181,0.000616494745862527,0.143075195935252
"Notch3",0.458027730816536,4.36893356810588,11.7164815411106,0.000619489712812808,0.143075195935252
"Comp",0.7711798886003,3.74638691572815,11.667269600308,0.000636092959292449,0.143075195935252
"Col5a3",1.06218976655961,4.55676004163752,11.6481369267778,0.000642668676164779,0.143075195935252
"Armcx4",-0.421997845245666,4.48975373033454,11.6442481296473,0.000644013591288616,0.143075195935252
"Fads2",1.30416255790364,1.85105693170118,11.5618104167384,0.000673202727369584,0.146255555001601
"C7",1.24943866462001,2.88092116653922,11.5494535408562,0.00067769172238777,0.146255555001601
"Eln",0.512642753149809,4.67150325459016,11.5049898861974,0.000694096079140943,0.147686048839186
"Rgs5",0.469388745881778,7.19052610162355,11.4700592282799,0.000707264265023002,0.148397795162535
"Kera",1.26707020386409,0.522688831682149,11.4201558343355,0.000726516013551864,0.150349005708603
"Loxl2",1.32933832493953,2.02648385588992,11.3508131893349,0.000754149408176348,0.15395858255838
"Tnmd",1.08112456746221,1.65709173980913,11.2690687162892,0.000788092555246727,0.158246070592113
"Hal",1.08181156435862,1.15674278760259,11.2503005629622,0.000796101235519997,0.158246070592113
"Crispld2",0.629861705982582,4.32061696310747,11.1177227144821,0.000855067090016468,0.164211290625112
"C1qtnf2",1.17732804855602,-0.0590931762087143,11.1141971932457,0.000856693986600621,0.164211290625112
"Adamts12",1.25311852469894,0.470912673487461,11.0955946096375,0.00086533034117758,0.164211290625112
"Arid5a",-0.497923918520703,3.60486136888931,11.0864873556015,0.000869590471305287,0.164211290625112
"Irf7",-1.22175593911724,2.33376975829509,11.007420915907,0.000907478277416849,0.166325702537581
"Serping1",0.537596970880789,5.25839372548704,10.9996670140731,0.000911282581191946,0.166325702537581
"Mettl21e",1.05116517409432,1.60837646099427,10.9945195377139,0.000913816992825791,0.166325702537581
"Clmp",1.03129790877142,2.25079335459553,10.8499153353459,0.000988002741085583,0.177687588209284
"Mafa",-0.6636444186471,6.42831914434367,10.793252490783,0.00101870734608956,0.180593743946645
"Thbs1",0.569604412758397,3.61547238961233,10.776316704842,0.00102807056195217,0.180593743946645
"Mtarc1",1.46817079149124,0.0149179182633089,10.6239958950581,0.00111629566025373,0.19383768436153
"Sel1l3",-0.443486521415565,5.93084082945074,10.5603190644577,0.00115541250487469,0.19835018989934
"Fbn1",1.00466010145444,4.78173510408276,10.517307178938,0.00118261687573157,0.200739248782885
"Grik3",1.28084030325903,-0.17494743604374,10.4855790610446,0.00120309904872938,0.20194685921283
"Pea15a",0.458022955427476,4.63996625749024,10.4289625146553,0.00124054410049606,0.204344146663593
"Itih2",2.6243568628525,1.01547833836424,10.3990287224522,0.00126081614907833,0.204344146663593
"Rhoj",0.742813933746008,3.28018026702525,10.3895068247671,0.00126733469242365,0.204344146663593
"Erdr1",-0.579005828654108,3.03760378881136,10.3834676067494,0.00127148671386627,0.204344146663593
"Prg4",0.6701165957593,3.32634039943638,10.3126801465426,0.00132119269254747,0.207998539355944
