"","logFC","logCPM","LR","PValue","FDR"
"Aars",-0.0764603105735957,7.1200961186055,0.533688179620384,0.465060386171255,0.724580973352638
"Herc6",-0.147512220364351,0.56145069815598,0.533665867259389,0.465069717206886,0.724580973352638
"Rpl22l1",-0.0951277600546796,2.97707900580947,0.533627115587112,0.465085923878117,0.724580973352638
"LOC118568565",0.309988778566685,-0.906976052993963,0.533612635206183,0.465091980074793,0.724580973352638
"Dusp13",0.083007954133232,7.11509952315234,0.533457738073347,0.465156771304023,0.724603198257042
"Gm22362",0.234619048933002,-1.29943851189519,0.533356428367526,0.465199155490834,0.724603198257042
"Chrna10",-0.168188514328084,1.98688498510044,0.533130852062726,0.465293550345033,0.724677863033633
"Gm51697",-0.192921779873609,-1.65488016822744,0.532863212931898,0.465405586565891,0.724779985947961
"Vdac1",-0.0864515506553067,10.2038419722466,0.532639248875597,0.465499373146711,0.724853670993551
"Ninl",0.159471375700187,-0.433569007568895,0.532521441427868,0.465548718003634,0.724858145679845
"C030034I22Rik",-0.122246823746883,1.37613898300652,0.531675781130129,0.465903177200499,0.725237883796077
"Fubp3",-0.0724612506732472,3.6093713374274,0.531514938184582,0.465970643521626,0.725237883796077
"Mrgprx2",-0.223260599168774,-1.51581183992991,0.53150092049072,0.465976524049088,0.725237883796077
"Bola3",-0.0786113749847329,6.54384107804149,0.531435968106173,0.466003773610563,0.725237883796077
"Pnrc2",-0.0686547646541071,5.05009132068167,0.531385169143736,0.466025087145024,0.725237883796077
"5031434O11Rik",0.144870234187176,1.08297195650649,0.531137745994572,0.466128919878153,0.72532710417592
"Smpdl3a",0.0738781638364333,6.17151238167121,0.530477417108703,0.466406212574979,0.725619292445896
"Zfp30",0.0854146246937348,2.38436761765965,0.530469036174923,0.466409733687816,0.725619292445896
"Zic1",-0.291142305103364,1.21245576766707,0.530045901045241,0.466587562373187,0.72582355618799
"LOC118567893",-0.11895842323106,2.10152893351067,0.529687441377597,0.466738295249083,0.725985633156682
"Ptpre",-0.157083406590477,1.24781162509017,0.529423614683058,0.46684928465636,0.72604822194734
"Rundc3a",0.175653595826066,-0.776986907736824,0.529370513810063,0.466871628807015,0.72604822194734
"Taf9b",0.0774624440383402,3.45577150466097,0.529158348216091,0.466960922412944,0.726114691236875
"Plxna2",-0.115410585948835,4.58642047663429,0.528816667542786,0.467104782262663,0.726265988211027
"Wnk3",0.160731600846902,0.571960508592731,0.52816232514739,0.467380482372619,0.726464112814949
"Ube2e2",-0.107835112989992,1.64545018848783,0.528142752245999,0.467388733223185,0.726464112814949
"Zfp692",-0.0892477673919455,3.1073723403155,0.528099331573083,0.467407037806742,0.726464112814949
"Psmd13",0.0652892954559763,6.20746952809198,0.528072132128351,0.467418504693604,0.726464112814949
"Lmtk2",0.0628834879431909,5.48114338463757,0.526472175785036,0.468093817938052,0.727421461480267
"Hspa12a",-0.122186364497741,2.96491588098701,0.526391883654814,0.468127749092122,0.727421461480267
"Vcp",0.085107868108402,8.16899870388284,0.526129557068529,0.468238634867336,0.727497753382272
"Smu1",0.0625687953437836,5.35937213913824,0.525954949387243,0.468312465140375,0.727497753382272
"Rmi1",0.0814870549569416,2.75568778617058,0.525944775382978,0.468316767644018,0.727497753382272
"3300002I08Rik",-0.122405080302547,1.11749897982809,0.525586134517225,0.468468474534721,0.727660950586793
"Oma1",0.0743617710397432,4.6614730071735,0.52538184382836,0.468554925828917,0.727722765416653
"Gm40798",0.164488710449049,-0.711505136596999,0.524857558168685,0.468776909287738,0.727995044909413
"Hook2",0.0961545776872642,3.19728946886002,0.524472810260624,0.468939919804148,0.728175696277262
"Sgk1",-0.150047468780012,6.80053012302656,0.524242300187666,0.469037626295143,0.728198168091731
"Tnfrsf10b",-0.14980758320109,-0.0183342027586959,0.524218391883531,0.469047762201411,0.728198168091731
"Tasp1",0.0905918653874765,2.99455024979295,0.524057091777186,0.469116154459073,0.728231864774345
"Akap13",-0.0733188417567692,6.5321991798855,0.523744823649864,0.469248603704332,0.728364983638189
"Grtp1",-0.128019046316814,2.26738121584235,0.523486037033694,0.469358414242092,0.728462939835637
"Tmem143",0.0698646874422909,5.96804344827073,0.523296388251831,0.469438913885156,0.728511644517656
"Abcd3",0.0869888412545506,6.44296744828343,0.523192062429903,0.469483206224611,0.728511644517656
"Msantd3",0.0711713010350003,4.09631223866173,0.52295423483433,0.469584202930887,0.728539639421837
"Pdcd2",0.0775300829327213,3.69751187777572,0.522929610938624,0.469594661799407,0.728539639421837
"Eml6",0.13884814172221,1.19918617320035,0.522477439421506,0.469786785940816,0.728765220000482
"Arhgef25",-0.0660599633000654,4.09622713116298,0.521817564830913,0.470067388747543,0.729127996189755
"Dgkb",0.155754161872046,-0.438627332808236,0.521502498887592,0.47020146155876,0.729263438141945
"Gm10591",-0.163187570747879,0.338473438335932,0.521337858443186,0.470271546986338,0.729275700362455
"Pigh",-0.154214615643563,-0.08662710239855,0.521264273488835,0.470302876647387,0.729275700362455
"Ndufa13",0.0779958594462381,7.96374364437521,0.52023420826103,0.4707417925187,0.729828389312857
"Psmc1",0.0899002073955465,7.07515290490777,0.520111927512389,0.470793940809418,0.729828389312857
"Cops4",0.0657970004915671,6.4872330054695,0.520066962134354,0.470813119250691,0.729828389312857
"Ntng2",-0.1169695488805,3.33549021577323,0.519988799347818,0.47084645990866,0.729828389312857
"Recql4",0.19106964509366,-0.851920787699409,0.519651736572943,0.47099027906091,0.729959192333346
"Eya1",0.0702470170220961,4.77638822037813,0.51949838888993,0.471055733460775,0.729959192333346
"Smarca5",0.064335649132096,4.36304954718055,0.519462060662521,0.471071241827636,0.729959192333346
"Uhrf1bp1",-0.0637233520022745,5.70394907292137,0.519163284134606,0.471198819529316,0.730084353533154
"Gid8",-0.0592635868902608,5.15896187731102,0.518988544156193,0.471273459421673,0.730127475174738
"Suv39h1",0.0797729482919104,2.96373838182452,0.518674116675581,0.471407814683643,0.730263093994982
"Gm15991",-0.190991407365387,-0.672561311281792,0.518392269768624,0.47152830080148,0.730377203167972
"Plekha6",0.0808788285688719,4.3523303780995,0.5180663062796,0.471667708255017,0.730470940922439
"Pomt2",0.0730577684923003,3.56747975554586,0.518031776909722,0.471682479610899,0.730470940922439
"Idh3g",-0.0858742717865965,8.24088271888685,0.517888268590134,0.471743879195921,0.730493500218205
"4930581F22Rik",0.149892125271805,0.313890574683372,0.517193891093125,0.472041148938809,0.730881262770255
"Dnaaf4",0.12383038104869,0.515366584813272,0.516968090850928,0.4721378814531,0.730952343206878
"Zfp882",0.11971821117765,1.69352170952358,0.516867977247941,0.472180780238011,0.730952343206878
"Arcn1",0.067573046337853,6.62901144842812,0.51635410160638,0.472401075732012,0.731159319799034
"Mob3a",0.10298120659656,2.06922556017441,0.51633741160962,0.472408233423174,0.731159319799034
"Clk2",-0.109175466153672,1.11334896184699,0.515662988873539,0.472697613979287,0.731522912293075
"Tap1",-0.129453365679172,2.04840881026052,0.515514385096573,0.472761415284676,0.731522912293075
"Krit1",-0.0644475193793527,4.10929337932313,0.515444906170631,0.472791250035766,0.731522912293075
"Rp9",0.0600713779772397,5.18531709643087,0.515338835941545,0.472836803233453,0.731522912293075
"Bahd1",0.0892427888716507,3.49295070291487,0.515243747623245,0.472877646150216,0.731522912293075
"Gm17501",-0.122281411603892,0.747875197741185,0.514966989505556,0.472996553497886,0.731598531499455
"Rnf146",0.0574607185436239,5.21271957690331,0.514911650600025,0.473020335310424,0.731598531499455
"Zbtb34",0.0851290790932954,2.30752263296164,0.514687743623418,0.473116578768721,0.731674835974074
"Pip4p1",-0.078035377176407,3.82163605647669,0.5144747881835,0.47320814427901,0.731680337164907
"Mlkl",-0.165646562346523,0.0489856986849412,0.514461280633332,0.473213953155506,0.731680337164907
"Muc3a",0.146034304347772,0.0234507115375827,0.514189268207957,0.473330955770029,0.731788705332632
"2810407A14Rik",-0.231912275825763,-1.74256162642256,0.513931096889145,0.473442048165269,0.731807821405633
"Tmed7",0.0595455991507942,5.09284921129536,0.513852411868918,0.473475915118328,0.731807821405633
"Id3",-0.113948069898444,3.8880372486778,0.513833465075852,0.473484070626084,0.731807821405633
"Gm30091",-0.195561712173397,-1.50805123249101,0.513462792539501,0.473643669696141,0.731981963729358
"Rfx1",-0.0848414947611129,3.23609326016471,0.51313135740873,0.473786448314659,0.732057610310197
"Aifm2",-0.1291385190416,4.57805974038409,0.513131274792748,0.473786483913415,0.732057610310197
"Qtrt1",0.085514497604195,2.68921098067796,0.512904824681775,0.473884076275747,0.732135877748525
"LOC105243553",-0.246695788694483,-1.63141872931131,0.512794117341684,0.473931799269444,0.732137090720489
"Cers2",-0.0664186735905866,4.51702926788255,0.512633215036253,0.474001173875456,0.732153902198746
"Ahdc1",0.0798560678030147,5.26212516184768,0.512551158476352,0.474036559706702,0.732153902198746
"Qdpr",0.0643131369382498,5.57027840115528,0.512231793240304,0.474174322636389,0.732294166780435
"Ramac",0.0702759684292085,3.84337132425489,0.512080730463488,0.474239508431673,0.732322329721536
"Tcof1",-0.0771519952867438,5.35823158840509,0.511886676387439,0.474323266937368,0.732379164293117
"LOC118568531",-0.165311368946243,-0.69683906116342,0.511598570093243,0.474447664973455,0.732498730897352
"Ext2",0.0694873542918722,5.50904021148926,0.511479326440025,0.474499167284257,0.732505741419223
"Zbtb46",-0.103416869521863,3.10259551893007,0.510953487862606,0.474726389560654,0.73277906507135
"Atf2",0.0688410884681598,4.3984004018529,0.510723228204036,0.474825943634382,0.73277906507135
"Gpr35",0.180497964631118,-0.753146076300887,0.510713450915535,0.474830171651052,0.73277906507135
"4930474M22Rik",0.198726655215762,-0.805947311175798,0.510634914020315,0.474864135770048,0.73277906507135
"Reln",0.146355426999494,2.43388301921085,0.510411441336155,0.474960800509248,0.732855729186196
"Patl1",0.0566231908578134,5.10713665093011,0.510183510720459,0.475059426489834,0.732935403994899
"Gpc2",-0.235973073362832,-1.8504997474279,0.509976710364121,0.475148938161606,0.733001002615442
"Nek9",-0.0793860639465732,8.14866462462673,0.509494567346914,0.47535773589382,0.733250589840962
"Nup50",0.0648140886420767,4.51453476574384,0.508651661107952,0.475723124906984,0.733542086352564
"Gm1943",-0.0815699957694601,2.94966923370156,0.508619455106742,0.475737094852225,0.733542086352564
"Neu3",-0.102287148022163,2.42057170608543,0.508564425576173,0.475760966467176,0.733542086352564
"Ppih",-0.151758393793429,0.210488008003189,0.508547951775432,0.475768113122375,0.733542086352564
"Glb1l",-0.129492388405176,0.345208538312645,0.508502342994785,0.475787900009558,0.733542086352564
"Dph3",0.0588171685923035,4.91874299841278,0.508257475085603,0.475894156253309,0.733542086352564
"Anapc2",0.0588488809527953,5.47425583308084,0.508187482151654,0.475924535585356,0.733542086352564
"Nme6",0.0719291631140815,4.06197265060186,0.508115782285287,0.475955659056355,0.733542086352564
"Aar2",0.0623986212054567,4.86849103390885,0.508079090476238,0.475971587514268,0.733542086352564
"Zfp729b",-0.0869251859542742,2.18004549023372,0.507974516851501,0.476016989233277,0.733542086352564
"Batf3",0.230790912542317,-1.98391606664836,0.507309426789355,0.476305909989459,0.733914806284262
"Usp39",0.0615307390464964,4.75228545490571,0.506926466377293,0.476472400776208,0.734098825297046
"LOC118567972",-0.216548053563818,0.0904418656690693,0.506308348547329,0.476741325505115,0.73423644143145
"Tubb6",0.0790080198539776,4.09984122544578,0.506239669020916,0.476771221192104,0.73423644143145
"Spag7",-0.0601928507442504,6.1210922495321,0.506203433368544,0.476786995533006,0.73423644143145
"Lsg1",0.0780113268013701,4.04937843915398,0.506051953087756,0.476852948127751,0.73423644143145
"Wdr75",0.0695729741418412,3.94805691490925,0.505910934336655,0.476914359268118,0.73423644143145
"Ftsj1",0.0677515960589294,3.87828219613798,0.505891727638313,0.476922724438519,0.73423644143145
"Tgfbrap1",-0.058250081981312,4.87859142965511,0.505826618616645,0.47695108341139,0.73423644143145
"Glrx",-0.0901707473965941,4.3545730258125,0.505816558150919,0.476955465606489,0.73423644143145
"Nat8f1",0.12129319759642,0.322605930001878,0.505747900083799,0.476985373831573,0.73423644143145
"Cog5",0.0856326347437903,3.49301395130851,0.505403894035069,0.477135272771648,0.734358585961331
"Iigp1",-0.167866955476764,2.72712590407779,0.505349724796069,0.477158883749076,0.734358585961331
"4930579G18Rik",0.12994306188854,0.519267898190727,0.504871023637375,0.477367620103148,0.734607353824873
"LOC118567479",0.192627824144581,0.717702566614265,0.504132525073867,0.477689932674334,0.735030834552063
"Ptpn21",-0.0671934139394807,5.96900437357073,0.503944134033665,0.477772211483643,0.735084923527507
"Begain",-0.219240857210227,-1.59472381180142,0.503584876136738,0.47792917963532,0.735253905114086
"Cyp20a1",-0.0888554178404088,2.43421786329979,0.503208444910746,0.478093741559851,0.735335434620143
"Gm40696",-0.157346919595186,-0.135874911002407,0.503175550916088,0.478108126003407,0.735335434620143
