"","logFC","logCPM","LR","PValue","FDR"
"Cip2a",-0.163915852630233,0.0104931156450283,0.26231913801912,0.608531334092135,0.884310875469263
"Ubr4",-0.0839478751022842,8.45615937888854,0.262192089129258,0.608618144233772,0.884355051177388
"Clcn4",-0.057835618117213,6.04061860007481,0.261834586619152,0.608862561576502,0.884628209252532
"Pkm",-0.0985401798745537,11.6269852658861,0.261163470240717,0.609321959659145,0.885201085600444
"Zfp445",-0.0639410310129388,6.26435702602866,0.261093666863061,0.609369784767493,0.885201085600444
"Cox18",-0.0714076609372863,3.18138415917989,0.2609085386609,0.609496662619349,0.885303361427178
"Gm51821",0.141296113264903,0.611204321718136,0.260809046001987,0.609564873490934,0.885320411498737
"Mettl16",0.0597205277371382,3.94150407525958,0.260614018633503,0.60969862932219,0.885379734998845
"Zfp85",0.121502619791388,1.2672263151245,0.260584802804394,0.609718671879029,0.885379734998845
"H2bc7",0.187301972701581,-1.03563111682329,0.260413189796995,0.609836429930134,0.885399194433172
"TrnC",-0.126507460800662,2.92944943855915,0.260400662543443,0.60984502784266,0.885399194433172
"Rbfox1",0.0694879930878586,7.92507092175126,0.260213060345048,0.609973817288014,0.885504170166144
"Ttf2",0.083944754844477,2.7008961198753,0.259584248095501,0.610405925841499,0.886049416612702
"Ptrh1",0.142194003420986,0.548185682504267,0.259377010404447,0.610548480313921,0.88607439030068
"Ndufb10",-0.071341559867329,7.60799646181793,0.259359238536931,0.610560708548448,0.88607439030068
"Rab23",-0.0844002350311554,2.36900439634069,0.259312758560134,0.610592692378532,0.88607439030068
"Rpp40",-0.078178642976312,2.56291975798654,0.25914948551493,0.610705072545335,0.886155444492153
"1110038F14Rik",0.0600874160322881,3.92940359319819,0.258980993153295,0.610821091892138,0.886220846855179
"Anxa9",-0.24429650296936,-1.46296135058225,0.25885542791993,0.61090758366603,0.886220846855179
"Tmem116",-0.161182841529259,0.409352925757381,0.258837789589361,0.610919735406259,0.886220846855179
"Ctf1",0.0643114401982824,3.44382994161656,0.258485680467213,0.611162426364887,0.886326083140554
"Gm39673",0.106280534969688,2.39890544051503,0.258476186378107,0.611168973038523,0.886326083140554
"Blvra",-0.0673890255097452,3.2702865722735,0.258460476185647,0.611179806374615,0.886326083140554
"Pcdhgb6",-0.146157869641577,0.802960279326863,0.258404474114672,0.611218427303217,0.886326083140554
"Pdzd8",-0.0633786893861789,4.34243499690372,0.258265959234707,0.611313974492074,0.886382646884226
"Otud5",0.0606997291192996,4.85663953264506,0.258064156912035,0.611453234904005,0.88650257686027
"LOC115487194",-0.0870550496561894,2.53021605294074,0.257958108301375,0.611526444738253,0.886526731474163
"Wdr24",0.0605640853280984,4.11426227434733,0.257764725501319,0.611659993800116,0.886538018478671
"Plekhn1",0.168610376926127,0.239069070310356,0.257704365553503,0.611701690939392,0.886538018478671
"Gm4890",-0.198262858416839,-1.05707851045642,0.257701195192883,0.611703881219863,0.886538018478671
"Ipmk",0.0626763884813651,4.73490314722784,0.257387965946134,0.611920362871648,0.886638141052618
"Hmbs",-0.0601136642951147,3.96138902425354,0.257356597614588,0.61194205154152,0.886638141052618
"Kctd9",-0.0626389967272145,6.04081801280885,0.257289231216618,0.61198863558708,0.886638141052618
